name,start,end,years,ann_ret,cagr,ann_vol,sharpe,sortino,max_dd,calmar,skew,t_stat,hit_rate,turnover_py,cost_py,gross_sharpe,avg_abs_pos,time_in_mkt,symbol,dataset,is_sharpe,oos_sharpe,sr_1990-1999,sr_2000-2009,sr_2010-2019,sr_2020-2029
tsmom_21,1991-08-09,2024-03-28,32.5,0.06522793005484598,0.05544716998565602,0.1500841197073811,0.43460913907494564,0.6770747260996839,-0.5662635153891299,0.09791760987382941,0.04164329686747364,2.4788630912059624,0.5086606489387655,15.865714127319404,0.025259113579316057,0.6031022459393367,0.3741625341085131,1.0,XNGUSD,fut,0.6390925552296031,0.21576317736497386,0.73,0.6,-0.31,1.01
tsmom_21,1990-08-23,2024-03-28,34.4,0.04571993691454981,0.040727488903955944,0.10769276102543411,0.42454048423693025,0.6328081934483261,-0.33720652733845624,0.12077906446655914,0.04144618944827995,2.4890173862115526,0.5111983375663819,,,,,,PORT,fut,0.48366270590005367,0.3635927717274191,0.53,0.63,-0.16,0.92
tsmom_21,1987-02-24,2026-09-22,36.7,0.017462439491071347,0.0068153988147339195,0.14599445766795874,0.11961029048641626,0.1671069991531463,-0.5281234181786064,0.012904935816402324,-0.16389805634009835,0.724472212383011,0.506652244456463,18.874050731897515,0.016476883830840713,0.23248558603397282,0.4038952842947347,0.9994591671173607,XTIUSD,spot,0.06358421458872747,0.1737880488786975,0.42,-0.18,-0.14,0.63
tsmom_21,1988-06-01,2026-09-22,35.0,0.05161257049115375,0.0413121898843245,0.149197437521515,0.34593469799848925,0.5007500652746754,-0.4153307974777356,0.09946815920035186,0.03176779807768024,2.047853085755784,0.5086626656097837,17.638210398772493,0.017788704013038465,0.46515669083869643,0.4299979580044294,0.9996602876231457,XBRUSD,spot,0.22043131603539184,0.45427483065600577,0.14,0.33,0.32,0.53
tsmom_21,1999-07-27,2026-09-22,21.6,-0.04911363081090347,-0.05840920498494018,0.14889053991466097,-0.3298640117703498,-0.4426617491753376,-0.8063179323218417,-0.07243942202394942,0.4027352662550414,-1.5313503690004604,0.45017498618530116,12.028740083379597,0.01775409305946703,-0.2105774304909608,0.19980661573652833,0.9983428466212484,XNGUSD,spot,0.08066637076899219,-0.39714506028083923,,0.04,-0.49,-0.4
tsmom_21,1987-02-24,2026-09-22,39.5,0.020669373467755943,0.014454477252933362,0.1124184177217369,0.1838610957762962,0.2616827666956075,-0.3404617485342474,0.04245551024502059,0.04198266194527158,1.1562453924648508,0.5009030704394943,,,,,,PORT,spot,0.21623061641694835,0.14391974184885029,0.3,0.14,-0.1,0.37
tsmom_63,1991-10-29,2024-03-28,32.4,0.045368567129882124,0.03426601023930931,0.15280623549309708,0.2969025902868448,0.43812229294929844,-0.41200776746467993,0.08316835978643733,0.00549689120332528,1.6895023319216964,0.5129901960784313,15.658556030011319,0.02027018497662771,0.4296363952620457,0.6209835086144857,0.9996323529411765,XTIUSD,fut,0.3069880638480045,0.28701556441726983,-0.05,0.81,0.14,0.07
tsmom_63,1990-08-23,2024-03-28,34.1,0.046153768791967836,0.03535627167987143,0.15107075177973261,0.30551094932831163,0.4533035142370797,-0.47717932357864257,0.074094307805951,0.07846538869122309,1.783809074182408,0.5065766499825398,13.146951108257058,0.017386958767767854,0.420615262482718,0.5186288749621957,1.0,XBRUSD,fut,0.38876928001822675,0.22141191815248457,0.72,0.23,0.03,0.22
tsmom_63,1991-08-09,2024-03-28,32.5,0.0663823176215734,0.056008520168975284,0.15414561642440122,0.4306468076186245,0.6595203547139082,-0.42108250992997465,0.13301079681103214,-0.02405850263685701,2.456263296772038,0.5106123444742621,9.079788273587729,0.018681110677882782,0.5520076636488235,0.3825011911726186,1.0,XNGUSD,fut,0.508693757924454,0.34794749217298554,0.53,0.68,0.13,0.31
tsmom_63,1990-08-23,2024-03-28,34.4,0.054537581196265866,0.049610774837173244,0.11060245943271144,0.4930955557045778,0.7383616628067388,-0.25202137219514154,0.19685145908482454,0.05850273553298463,2.8909455205864156,0.5143154006003232,,,,,,PORT,fut,0.559976060237954,0.42226753764534336,0.65,0.69,0.21,0.31
tsmom_63,1987-02-24,2026-09-22,36.7,-0.0038843104168939696,-0.0149553147795497,0.14955234808365742,-0.025972914946953175,-0.0372419338620799,-0.6794611568564364,-0.022010551491627967,0.03748349657591543,-0.15731635695502208,0.49972958355868036,11.581515475054797,0.014516675327676943,0.07109603285359146,0.41228136779428,1.0,XTIUSD,spot,0.0651666305516239,-0.11429052448135764,0.26,-0.04,-0.09,-0.41
tsmom_63,1988-06-01,2026-09-22,35.0,0.010932949879971425,-0.0006868510345401369,0.1524163838175919,0.07173080482643981,0.10235245246959492,-0.5650097502069775,-0.001215644569476059,-0.03553119291193166,0.4246297086053281,0.49869776922205866,11.729985027386341,0.01594060815054773,0.17629089979150683,0.4376494851940448,1.0,XBRUSD,spot,0.07333335804033937,0.07032851636430085,0.45,0.08,-0.11,-0.12
tsmom_63,1999-07-27,2026-09-22,21.6,-0.06315495824640385,-0.07204828006660602,0.15240569789621855,-0.41438712015484847,-0.5533513854186509,-0.8796449807982416,-0.08190608897833439,0.17177691183586397,-1.9237378032010113,0.4433805928926533,7.30717914683892,0.013194583806985447,-0.32781133185186323,0.20445907044653439,0.9990793592340269,XNGUSD,spot,0.4099926971751556,-0.5518702304137831,,0.54,-0.35,-1.1
tsmom_63,1987-02-24,2026-09-22,39.5,-0.004473943671575685,-0.01109900993055224,0.11566947454240231,-0.038678689336793165,-0.055178214812044886,-0.6823589513033905,-0.01626564714854513,0.11985424954958378,-0.24323827802407846,0.49608669476219147,,,,,,PORT,spot,0.14372580477331542,-0.2741415819789338,0.35,0.07,-0.26,-0.77
