name,start,end,years,ann_ret,cagr,ann_vol,sharpe,sortino,max_dd,calmar,skew,t_stat,hit_rate,turnover_py,cost_py,gross_sharpe,avg_abs_pos,time_in_mkt,symbol,dataset,is_sharpe,oos_sharpe,sr_1990-1999,sr_2000-2009,sr_2010-2019,sr_2020-2029,family,lag,cost_mult,window_start
post_hol_wf_sign,1990-08-30,2024-03-28,33.6,-0.002705425028051566,-0.003010054561410125,0.02486369611600498,-0.10881025151807819,-0.03769970096321029,-0.24039920674037196,-0.012521066946202301,-0.09290931533477115,-0.6303068558072934,0.23484848484848486,,,,,,PORT,fut,-0.25620115822874867,0.04236644838358626,-0.31,-0.27,-0.17,0.63,E_daily_wf,1,1.0,
exp_week_wf_sign,1991-10-29,2024-03-28,32.2,-0.00928548129270896,-0.012012269814180132,0.07482420188084052,-0.12409729819098277,-0.09449827301386893,-0.42786743344608946,-0.028074746697667647,0.06691801678327147,-0.7041299119759171,0.3964852121731676,15.985443588597581,0.008579637147985611,-0.009434474381235333,0.1510250868615453,0.23961543202267965,XTIUSD,fut,-0.2736185318619909,0.0405028619244695,-0.3,-0.29,0.12,0.13,E_daily_wf,1,1.0,
exp_week_wf_sign,1990-08-30,2024-03-28,33.3,0.004765462303209258,0.0021333874678506337,0.07256098529244245,0.06567527003668736,0.04879716549834702,-0.4221687269784291,0.005053400054333347,-0.20320835817717708,0.3790409040326127,0.4256198347107438,12.881656774290857,0.00758744915946337,0.1702337362296183,0.1254800173170096,0.24029068382177746,XBRUSD,fut,0.3586297927061726,-0.26159308622129646,0.06,0.46,-0.28,-0.12,E_daily_wf,1,1.0,
exp_week_wf_sign,1991-08-09,2024-03-28,32.4,-0.0008405813563777349,-0.0036848115300244233,0.07540161035737145,-0.011148055756286081,-0.008001816560698,-0.4041028998751873,-0.009118498113135361,-0.8757068096738471,-0.06342164031922244,0.4240343347639485,9.890973084315167,0.012220818254737887,0.15095682926576354,0.09194583302286419,0.23761647866601276,XNGUSD,fut,0.04084593894719802,-0.07082606342518073,-0.26,0.36,0.19,-0.73,E_daily_wf,1,1.0,
exp_week_wf_sign,1990-08-30,2024-03-28,33.6,-0.0023504174948256714,-0.0031530404409051416,0.04017824892478296,-0.05849974943472149,-0.06474116168783861,-0.21640310610312152,-0.01457021804207671,-0.36755009533881355,-0.3388724188877332,0.4527236290763345,,,,,,PORT,fut,0.055156959623905884,-0.18483319442093932,-0.32,0.3,-0.01,-0.45,E_daily_wf,1,1.0,
ltd_wf_sign,1991-10-29,2024-03-28,32.2,0.0016776497859972625,0.001151188989586771,0.03250662734568853,0.05160946929856675,0.023126334915910058,-0.1355352287920727,0.008493651428093527,1.7599294728008952,0.2928328948660717,0.2398921832884097,14.421248951533329,0.005118149519881793,0.2090048839025099,0.028613589189550252,0.0457290767903365,XTIUSD,fut,0.16371577664430548,-0.0662577989527973,0.01,0.34,-0.29,0.11,E_daily_wf,1,1.0,
ltd_wf_sign,1990-08-30,2024-03-28,33.3,-0.008215368282810793,-0.00873639454738051,0.033441833099725635,-0.24566142227646587,-0.10133995333706752,-0.34893356350712046,-0.025037415316461045,-0.007259923803861113,-1.41782024700611,0.22897800776196636,12.357907162545985,0.004875058022957338,-0.09993970986716519,0.024559920174193256,0.046104360257326664,XBRUSD,fut,0.06963356141528805,-0.5712578815653233,-0.07,-0.09,-0.23,-1.13,E_daily_wf,1,1.0,
ltd_wf_sign,1991-08-09,2024-03-28,32.4,-0.005439210070373228,-0.0059179092528467425,0.03148863059899784,-0.17273568163825886,-0.07175711445176897,-0.3052144573649057,-0.019389347752198575,-0.6245637284289182,-0.9826987333625459,0.2513586956521739,8.744912441923486,0.009140856909506742,0.11761482868044205,0.017351016749848187,0.04512015693967631,XNGUSD,fut,0.025057991338670347,-0.36929959747323704,-0.28,0.21,-0.41,-0.45,E_daily_wf,1,1.0,
ltd_wf_sign,1990-08-30,2024-03-28,33.6,-0.004124081265567175,-0.004288755529308297,0.018647543228624597,-0.22115949618696007,-0.15816493940156823,-0.23278418605779938,-0.01842374089897763,-0.062014273581784504,-1.281114092915847,0.2404274265360641,,,,,,PORT,fut,0.12491248612193344,-0.5903625539060069,-0.17,0.23,-0.53,-0.81,E_daily_wf,1,1.0,
opt_exp_wf_sign,1991-10-29,2024-03-28,32.2,-0.005677259268351487,-0.006114827390914401,0.03018785808676168,-0.1880643287786338,-0.07462071060275888,-0.2116723201659254,-0.028888176716356295,-1.023367605115271,-1.0670797930259168,0.260752688172043,14.440512072746904,0.004981271702455885,-0.023072468307156285,0.028651809668148617,0.04585233575742635,XTIUSD,fut,-0.21286805031032324,-0.16062003377132822,-0.57,0.04,-0.2,-0.12,E_daily_wf,1,1.0,
