name,start,end,years,ann_ret,cagr,ann_vol,sharpe,sortino,max_dd,calmar,skew,t_stat,hit_rate,turnover_py,cost_py,gross_sharpe,avg_abs_pos,time_in_mkt,symbol,dataset,is_sharpe,oos_sharpe,sr_1990-1999,sr_2000-2009,sr_2010-2019,sr_2020-2029,lag
zfade_50_2.0,1991-08-09,2024-03-28,32.5,-0.06314485993929932,-0.067587047294692,0.1167855397343763,-0.5406907403341166,-0.6011831454432967,-0.8995593247297905,-0.07513350752602536,-0.08882982028919763,-3.083916557355096,0.45825645756457567,4.790754440887185,0.009941003853508962,-0.45563659376286664,0.20481198120981498,0.5101244205903879,XNGUSD,fut,-0.7011656666942804,-0.36745193744330196,-0.78,-0.67,-0.05,-0.72,1
zfade_50_2.0,1990-08-23,2024-03-28,34.4,-0.05652909123356843,-0.0581385288818157,0.0819691269906316,-0.6896388104759155,-0.8579055928415041,-0.8836221927836475,-0.06579568661427991,-0.05256638635229479,-4.043249238211259,0.4564924367230792,,,,,,PORT,fut,-0.7615408791355252,-0.6116339055987821,-0.85,-0.77,-0.46,-0.63,1
zfade_50_2.0,1991-10-29,2024-03-28,32.4,-0.051786755442927844,-0.05667927351577029,0.11443971139202135,-0.4525243450285246,-0.47731500484024303,-0.8742134747407904,-0.06483459149674631,-0.12578284480759588,-2.575056470333887,0.4435721295387635,7.506661080319586,0.010045931876581742,-0.3647964138221927,0.31287652022120466,0.4808823529411765,XTIUSD,fut,-0.48768267991204267,-0.4167735182505929,-0.35,-0.65,-0.29,-0.48,2
zfade_50_2.0,1990-08-23,2024-03-28,34.1,-0.06039981865082097,-0.06453024091636195,0.1120791094792323,-0.5389034489251786,-0.551185134775614,-0.9271415391854126,-0.06960128328740213,-0.43997700212076846,-3.1465348931500503,0.4491362763915547,5.794154866890853,0.00827718887920992,-0.4651670746998237,0.2535529865950344,0.46793155627982774,XBRUSD,fut,-0.6093940008137689,-0.4644090850838142,-0.77,-0.57,-0.59,0.05,2
zfade_50_2.0,1991-08-09,2024-03-28,32.5,-0.06102563424622733,-0.0657598802261613,0.11818937548101847,-0.5163377333864346,-0.5764353795028727,-0.8959257813199036,-0.07339880333534096,0.004989438518968878,-2.9450152673109375,0.4576701268742791,4.7905971998663235,0.009930066518956645,-0.43240626770544655,0.2047732485928223,0.5100024396194194,XNGUSD,fut,-0.6898771494071649,-0.32994177187744295,-0.85,-0.57,-0.02,-0.71,2
zfade_50_2.0,1990-08-23,2024-03-28,34.4,-0.05846927396210176,-0.06007336981216882,0.08336028532628818,-0.7014044365760239,-0.871981816796874,-0.8962640111311653,-0.06702642197621085,-0.0937404672980771,-4.112229344962376,0.451168364289994,,,,,,PORT,fut,-0.8378269864251444,-0.5549472236096424,-0.97,-0.75,-0.45,-0.55,2
zcontinuous_50,1991-10-29,2024-03-28,32.4,-0.046283470546088216,-0.05023220915521465,0.10240207988424768,-0.4519778367627464,-0.5963429139799538,-0.8688659607969741,-0.057813530995205246,-0.1869437274689697,-2.571946605281666,0.4741421568627451,22.147991478067404,0.015986816509251985,-0.2959195862814486,0.3716567333311966,1.0,XTIUSD,fut,-0.3820672814415154,-0.5213428950276875,-0.12,-0.67,-0.5,-0.43,1
zcontinuous_50,1990-08-23,2024-03-28,34.1,-0.07136562119439627,-0.07371537091142122,0.10182124856440519,-0.700891240292101,-0.8953084779536915,-0.9457472166901791,-0.07794405271358035,-0.46240973983213945,-4.092344831492269,0.4771272261669189,17.457063623535042,0.013815563935396773,-0.5653164653982028,0.3115990852369813,1.0,XBRUSD,fut,-0.7091225054431021,-0.6926672785746983,-0.86,-0.59,-0.68,-0.67,1
zcontinuous_50,1991-08-09,2024-03-28,32.5,-0.08861062959137128,-0.08988208303722134,0.10530391844985487,-0.8414751406764333,-1.115398925330815,-0.9548926048975599,-0.09412794965237355,-0.24601562581287523,-4.79948873792655,0.47279824347401805,12.986011478402897,0.018843403926808524,-0.6626858767107732,0.23272498958990714,1.0,XNGUSD,fut,-1.057323104106387,-0.6093070368504464,-1.36,-0.78,-0.31,-1.03,1
zcontinuous_50,1990-08-23,2024-03-28,34.4,-0.06866693611408066,-0.06909361206474651,0.0763795834582631,-0.899022133992169,-1.2198198264574787,-0.922077672249921,-0.07493252916118687,-0.1899317280177428,-5.270832359174258,0.47044562456707456,,,,,,PORT,fut,-0.9735653165913791,-0.8195357490723636,-1.11,-0.85,-0.7,-1.0,1
zcontinuous_50,1991-10-29,2024-03-28,32.4,-0.05533969518787749,-0.058915173799081955,0.10360368486776209,-0.5341479432754935,-0.710469604759838,-0.8958138609654492,-0.06576720495883716,-0.24614681498959884,-3.039529546991325,0.4655637254901961,22.15810204896878,0.01594127519667558,-0.38035188136735404,0.3716605367562143,1.0,XTIUSD,fut,-0.5757836722016941,-0.4926314133483255,-0.26,-0.86,-0.54,-0.28,2
zcontinuous_50,1990-08-23,2024-03-28,34.1,-0.06995027519909541,-0.07256787323951619,0.1035373034084927,-0.6756045685593711,-0.8730908154744912,-0.9479595880811504,-0.07655165278343488,-0.47764705964397075,-3.9447016959781878,0.4715399837038762,17.45603991831664,0.013790434358759292,-0.5424965689844136,0.31156377478157443,1.0,XBRUSD,fut,-0.6797841633888806,-0.6714167235028691,-0.77,-0.66,-0.79,-0.34,2
zcontinuous_50,1991-08-09,2024-03-28,32.5,-0.08155059779409211,-0.08359571336925908,0.1070338176786513,-0.7619143142117222,-1.0237189807890565,-0.9434823639305893,-0.0886033661731584,-0.050178331929639546,-4.345700774219682,0.470480605025616,12.985516179574358,0.018834718009230117,-0.5860328932489878,0.23270406254967213,1.0,XNGUSD,fut,-0.9182167362864041,-0.5948847171635221,-1.19,-0.75,-0.28,-0.95,2
zcontinuous_50,1990-08-23,2024-03-28,34.4,-0.06861809129801812,-0.06913428827712953,0.07758496347416935,-0.8844251285993502,-1.2169086007175929,-0.9261573246768096,-0.0746463764147787,-0.14265601394615438,-5.185252298948309,0.46525051951050567,,,,,,PORT,fut,-0.9699048659473474,-0.7933589672290803,-1.03,-0.95,-0.76,-0.73,2
shock_reversal_2.0_1d,1991-10-29,2024-03-28,32.4,0.006245278982050457,0.005157134453894541,0.04675704411167178,0.13356872960434796,0.054804226307041855,-0.32301589202636216,0.015965575011007982,-3.5186449043560297,0.7600630224220822,0.2953020134228188,16.887480768381273,0.005899525189268377,0.25959146303423886,0.0352668047312254,0.05747549019607843,XTIUSD,fut,0.6319189302511815,-0.2837168102861805,0.53,0.78,-0.34,-0.75,1
shock_reversal_2.0_1d,1990-08-23,2024-03-28,34.1,0.000981065703450591,-2.9504193415186286e-05,0.044713562686207894,0.02194112131783239,0.009030535154738112,-0.25533548565324926,-0.00011555069730986618,-5.335338220714719,0.12810922616860695,0.2849846782431052,14.898577287507534,0.005923739538878006,0.15437383473015154,0.030781989039045585,0.05948085205447561,XBRUSD,fut,0.2668654767543088,-0.19735204084180924,0.08,0.5,0.13,-0.98,1
shock_reversal_2.0_1d,1991-08-09,2024-03-28,32.5,-0.0151122288610968,-0.015918490053430823,0.04300751797523801,-0.3513857477150346,-0.14419220854707046,-0.4077228388836194,-0.03904242915853582,-5.0345089243137116,-2.004185099836118,0.2513542795232936,10.87518568443106,0.011348968827140413,-0.0877824032828094,0.022661030956119856,0.058550866064893875,XNGUSD,fut,-0.3238381671831134,-0.3956262532875038,-0.64,0.01,-0.41,-0.43,1
shock_reversal_2.0_1d,1990-08-23,2024-03-28,34.4,-0.002245099410527946,-0.0027277051400733665,0.03109903639619772,-0.07219192845481347,-0.04245942804013416,-0.24455992459906528,-0.011153524619968712,-4.161936827997435,-0.4232504831456554,0.2813121272365805,,,,,,PORT,fut,0.24398949109656665,-0.3840694826782714,-0.08,0.62,-0.27,-1.04,1
shock_reversal_2.0_1d,1991-10-29,2024-03-28,32.4,-0.0004034420923104958,-0.0013335199176047752,0.04323623500589754,-0.00933111063568475,-0.004450119788262942,-0.28726411576707833,-0.004642138869464747,2.348861568261783,-0.053097998111696645,0.2695749440715884,16.887480768381277,0.005941330599092383,0.128030069443338,0.0352668047312254,0.05747549019607843,XTIUSD,fut,0.21950201829206942,-0.21582843825121495,0.26,0.22,-0.45,-0.02,2
shock_reversal_2.0_1d,1990-08-23,2024-03-28,34.1,-0.0072184135219747385,-0.007946365888341633,0.03898333286196415,-0.18516665949354244,-0.08439564727214159,-0.36168334141068925,-0.021970505628896474,0.31937371537230275,-1.081146087126561,0.26455566905005107,14.898577287507534,0.0059631994549676865,-0.03222830237132661,0.030781989039045585,0.05948085205447561,XBRUSD,fut,-0.06426681462873954,-0.30051613703384594,0.1,-0.24,-0.7,0.35,2
shock_reversal_2.0_1d,1991-08-09,2024-03-28,32.5,-0.009402725090625121,-0.010290519527519582,0.04345945164642674,-0.21635627543400487,-0.10597063156810824,-0.43389517444310677,-0.023716602842442758,2.1959827735574113,-1.2340227977388698,0.24268689057421453,10.87518568443106,0.011483261588674677,0.047901024506334,0.022661030956119856,0.058550866064893875,XNGUSD,fut,-0.40963171962580447,-0.00919219942961326,-0.49,-0.43,-0.13,0.65,2
shock_reversal_2.0_1d,1990-08-23,2024-03-28,34.4,-0.006066759112403698,-0.006438801329033517,0.02804046552557555,-0.21635728932068699,-0.1449631815623833,-0.297907957481368,-0.02161339154371604,0.7634144957566558,-1.2684704397996918,0.2675568743818002,,,,,,PORT,fut,-0.1659526083344666,-0.2664784969351009,-0.09,-0.26,-0.65,0.43,2
shock_continuation_2.0_1d,1991-10-29,2024-03-28,32.4,-0.018044329360587207,-0.01895415657684918,0.04683894181057465,-0.3852420371399895,-0.187045989352069,-0.5508950652517497,-0.034406110659545394,3.06944000359698,-2.192191450648707,0.21476510067114093,16.887480768381273,0.005899525189268377,-0.25959146303423886,0.0352668047312254,0.05747549019607843,XTIUSD,fut,-0.9277904362640289,0.07308475094456593,-0.89,-0.99,0.07,0.61,1
shock_continuation_2.0_1d,1990-08-23,2024-03-28,34.1,-0.012828544781206605,-0.013727549035882136,0.04476957586432268,-0.28654604234099523,-0.14383696043149907,-0.5166762384669958,-0.02656895752863042,4.922348825087484,-1.6730772878114855,0.2247191011235955,14.898577287507534,0.005923739538878006,-0.15437383473015154,0.030781989039045585,0.05948085205447561,XBRUSD,fut,-0.559597885372307,-0.04250526536676523,-0.41,-0.72,-0.47,0.85,1
shock_continuation_2.0_1d,1991-08-09,2024-03-28,32.5,-0.007585708793184025,-0.008460864490648645,0.04283772401720477,-0.17708010794731768,-0.08922410970292458,-0.3113593167878709,-0.027173956372768614,4.248781341279531,-1.0100048625569238,0.24810400866738894,10.87518568443106,0.011348968827140413,0.0877824032828094,0.022661030956119856,0.058550866064893875,XNGUSD,fut,-0.20735388596737997,-0.140753873224174,0.05,-0.49,-0.16,-0.01,1
shock_continuation_2.0_1d,1990-08-23,2024-03-28,34.4,-0.012758900574027983,-0.013154184841065675,0.03112810395084338,-0.4098836406540044,-0.28452810644958687,-0.45526998912218897,-0.028893151658048892,3.762192652541391,-2.4030865036233893,0.24204771371769385,,,,,,PORT,fut,-0.7776612369789311,-0.04557490275737932,-0.54,-1.02,-0.3,0.76,1
shock_continuation_2.0_1d,1991-10-29,2024-03-28,32.4,-0.011479219105874268,-0.012345451061746893,0.04330322170029771,-0.26508926253390863,-0.11172631933765893,-0.40563235193191594,-0.030435075020394418,-2.844909825187808,-1.508470932455471,0.2483221476510067,16.887480768381277,0.005941330599092383,-0.128030069443338,0.0352668047312254,0.05747549019607843,XTIUSD,fut,-0.53548231064575,-0.02064840087616154,-0.59,-0.5,0.16,-0.13,2
shock_continuation_2.0_1d,1990-08-23,2024-03-28,34.1,-0.004707985387960633,-0.005452570646100496,0.038944095723211475,-0.12089086421268674,-0.05559900519917842,-0.24820914232564129,-0.021967646296230797,-0.8182261282709268,-0.705854310761883,0.24208375893769152,14.898577287507534,0.0059631994549676865,0.03222830237132661,0.030781989039045585,0.05948085205447561,XBRUSD,fut,-0.26742501605025837,0.018242180021048483,-0.45,-0.05,0.35,-0.53,2
shock_continuation_2.0_1d,1991-08-09,2024-03-28,32.5,-0.013563798086724229,-0.014411657701979608,0.04351478178190598,-0.31170552927750717,-0.13364732567805757,-0.3938220034283243,-0.036594343577865965,-2.983723430262146,-1.7778625951020073,0.25677139761646806,10.87518568443106,0.011483261588674677,-0.047901024506334,0.022661030956119856,0.058550866064893875,XNGUSD,fut,-0.1699951768502705,-0.4627820775780466,-0.17,-0.06,-0.37,-1.02,2
shock_continuation_2.0_1d,1990-08-23,2024-03-28,34.4,-0.009104473372511135,-0.009453027897180055,0.028027498314952517,-0.3248407428376848,-0.20319765037826912,-0.3044205624097539,-0.031052527537401238,-1.2247478985443212,-1.9044927084542578,0.25766567754698316,,,,,,PORT,fut,-0.43770867128586727,-0.2138056781388075,-0.55,-0.26,0.07,-0.76,2
shock_reversal_2.5_3d,1991-10-29,2024-03-28,32.4,-0.0025332915680517268,-0.0037253031791441016,0.04881790620146511,-0.05189267146356429,-0.01982616461375685,-0.43760840695311276,-0.008512869314101744,-2.706393056097826,-0.2952914266010126,0.3944223107569721,7.166846972028256,0.0032029976076576447,0.013715795993194632,0.043317007653466404,0.07034313725490196,XTIUSD,fut,0.40940020454012255,-0.4592553394118152,0.34,0.36,-0.57,-0.42,1
shock_reversal_2.5_3d,1990-08-23,2024-03-28,34.1,-0.0025323251374075443,-0.0039058383533947527,0.05241071353441255,-0.048316936874840205,-0.019129278156976355,-0.37559382891871274,-0.010399101509838884,-2.1656710413698095,-0.2821116252086207,0.4045346062052506,6.503724921110173,0.0032012971090128422,0.012770553305042297,0.038426174824989584,0.07484576882784309,XBRUSD,fut,0.2038387001836927,-0.2817324173260058,0.49,-0.26,-0.25,-0.31,1
shock_reversal_2.5_3d,1991-08-09,2024-03-28,32.5,-0.009889538363125913,-0.010808129317046777,0.04420378173826269,-0.22372606990242083,-0.09462532834744387,-0.31117989434623305,-0.034732736636966514,-0.029077126963703518,-1.276057605236049,0.36786188579017265,4.3128214364882,0.004939873070600115,-0.11213587330153377,0.02574288884366724,0.07013905830690412,XNGUSD,fut,-0.14028891300896754,-0.3351254332854378,-0.43,0.11,-0.35,-0.25,1
shock_reversal_2.5_3d,1990-08-23,2024-03-28,34.4,-0.003407470296024048,-0.0039720171007188165,0.033762531824263156,-0.10092460819467627,-0.055084431294850064,-0.2990313932278279,-0.013282943499154924,-2.914619261519877,-0.5917058886495855,0.39323220536756126,,,,,,PORT,fut,0.26680667435630745,-0.4574551932815008,0.26,0.12,-0.47,-0.46,1
shock_reversal_2.5_3d,1991-10-29,2024-03-28,32.4,-0.00450514038173236,-0.005513784274087219,0.045266785343370586,-0.09952419522523366,-0.04177527345367184,-0.3561489028890378,-0.015481682603428098,0.46033344947902244,-0.5663351059120507,0.3837981407702523,7.166846972028256,0.0032259182378087136,-0.028267870882100508,0.043317007653466404,0.07034313725490196,XTIUSD,fut,-0.05160409352440405,-0.14651848685658472,0.06,-0.31,-0.49,0.69,2
shock_reversal_2.5_3d,1990-08-23,2024-03-28,34.1,0.0006597907858219815,-0.0005786054132937979,0.04987573703583769,0.013228692447149117,0.006147098549684322,-0.37113200967068327,-0.0015590285887957013,2.1487405717328874,0.07723933194104382,0.3818615751789976,6.503724921110173,0.0032292610838858937,0.07797504799963109,0.038426174824989584,0.07484576882784309,XBRUSD,fut,0.10859814076296907,-0.08090131448753099,0.5,-0.55,-0.36,0.66,2
shock_reversal_2.5_3d,1991-08-09,2024-03-28,32.5,-0.009294176312787396,-0.010237139202504242,0.04460820081662213,-0.2083512928708874,-0.08858635099592084,-0.35523537989743603,-0.02881790435811861,-0.23734292513241828,-1.188365092832583,0.3705179282868526,4.3128214364882,0.004962096224265058,-0.09706267730769226,0.02574288884366724,0.07013905830690412,XNGUSD,fut,-0.2355197439840859,-0.17821537519248684,-0.36,-0.18,-0.41,0.39,2
shock_reversal_2.5_3d,1990-08-23,2024-03-28,34.4,-0.002455429842346755,-0.002956598794320975,0.03181364489479902,-0.07718165744498441,-0.04780867333607994,-0.31335529508992654,-0.009435292272538403,0.7704195241681839,-0.45250451820274107,0.3895043731778426,,,,,,PORT,fut,-0.008040447610466565,-0.14920723930771732,0.25,-0.51,-0.52,0.83,2
shock_continuation_2.5_3d,1991-10-29,2024-03-28,32.4,-0.0038727036472635656,-0.0050477582066587035,0.048849445009166,-0.07927835508749179,-0.0355132317159277,-0.41902443338929396,-0.012046453152695017,2.4587701867319764,-0.45112764311631653,0.3545816733067729,7.166846972028256,0.0032029976076576447,-0.013715795993194632,0.043317007653466404,0.07034313725490196,XTIUSD,fut,-0.5637343638543457,0.35103068751768735,-0.51,-0.48,0.42,0.35,1
shock_continuation_2.5_3d,1990-08-23,2024-03-28,34.1,-0.003870269080618141,-0.0052229481985859305,0.05236860092570177,-0.07390438186632302,-0.03228786592226039,-0.341942406167412,-0.015274350605197592,1.9766827624565086,-0.4315109074971934,0.35083532219570407,6.503724921110173,0.0032012971090128422,-0.012770553305042297,0.038426174824989584,0.07484576882784309,XBRUSD,fut,-0.33591841700308883,0.16884408771522572,-0.64,0.16,0.09,0.24,1
shock_continuation_2.5_3d,1991-08-09,2024-03-28,32.5,9.792221925685328e-06,-0.000963576631926033,0.0441177165214287,0.00022195668084791026,9.405718098844565e-05,-0.21343231064912072,-0.004514670852765763,-0.29585507030700364,0.001265965610321847,0.37715803452855245,4.3128214364882,0.004939873070600115,0.11213587330153377,0.02574288884366724,0.07013905830690412,XNGUSD,fut,-0.07213980231913854,0.09364218908731704,0.2,-0.31,0.09,0.04,1
shock_continuation_2.5_3d,1990-08-23,2024-03-28,34.4,-0.003954315545461198,-0.004511314369264552,0.03374179236992429,-0.11719340520232328,-0.07353241549624792,-0.2739368477773235,-0.01646844667253997,2.7192474370610507,-0.6870874131644092,0.366977829638273,,,,,,PORT,fut,-0.5052981398444362,0.2598816325594093,-0.52,-0.32,0.23,0.31,1
shock_continuation_2.5_3d,1991-10-29,2024-03-28,32.4,-0.0019466960938850694,-0.0029678421686426537,0.045254127291597626,-0.043016984535828494,-0.017561339737231,-0.22709415990060078,-0.013068773630910102,-0.7117045646609726,-0.2447849835708961,0.3705179282868526,7.166846972028256,0.0032259182378087136,0.028267870882100508,0.043317007653466404,0.07034313725490196,XTIUSD,fut,-0.10908203759704357,0.02191039582959629,-0.23,0.17,0.33,-0.77,2
shock_continuation_2.5_3d,1990-08-23,2024-03-28,34.1,-0.007118312953593769,-0.008334439102467561,0.04988794855005701,-0.14268602258622307,-0.055610286186715624,-0.29290932068609776,-0.028453990753675378,-2.335210052796392,-0.8331112924361366,0.3711217183770883,6.503724921110173,0.0032292610838858937,-0.07797504799963109,0.038426174824989584,0.07484576882784309,XBRUSD,fut,-0.24377586160299877,-0.04293672006826296,-0.65,0.45,0.2,-0.74,2
shock_continuation_2.5_3d,1991-08-09,2024-03-28,32.5,-0.0006300161357427225,-0.0016279759767490187,0.04469749734756667,-0.014095109863617911,-0.006012795990710183,-0.19156217819001609,-0.008498420680590623,-0.13648878210495977,-0.0803937249957148,0.38114209827357237,4.3128214364882,0.004962096224265058,0.09706267730769226,0.02574288884366724,0.07013905830690412,XNGUSD,fut,0.013234898612840133,-0.04526215185691314,0.11,-0.02,0.16,-0.58,2
shock_continuation_2.5_3d,1990-08-23,2024-03-28,34.4,-0.004953974019787215,-0.005446089394199327,0.031820754237813845,-0.1556837396990488,-0.08857795583283752,-0.17534760420973572,-0.0310588183895868,-0.9710711661009684,-0.9127504896449592,0.3784256559766764,,,,,,PORT,fut,-0.23703451958916755,-0.07094493980294357,-0.51,0.29,0.26,-1.0,2
shock_reversal_3.0_5d,1991-10-29,2024-03-28,32.4,0.0016034862997044118,0.0005187946766322948,0.046420509673172024,0.03454262589949805,0.010862948286287146,-0.2957458129276256,0.0017541911126202601,-3.1664371064172174,0.1965622696370479,0.4543761638733706,3.3568878263896447,0.0017989646464247767,0.0732538252964563,0.032020715659116954,0.05551470588235294,XTIUSD,fut,0.3307632754101181,-0.23886864562642993,0.3,0.24,-0.29,-0.13,1
shock_reversal_3.0_5d,1990-08-23,2024-03-28,34.1,-0.00814224427365128,-0.00921917701239705,0.047083381366874545,-0.17293244531880086,-0.05471493377808453,-0.4271628374551817,-0.02158234800414803,-4.591968526980212,-1.0097132880456257,0.44013490725126475,3.008229005046451,0.0017506139330671507,-0.13577137615262408,0.0283916624953706,0.058200442323361655,XBRUSD,fut,0.13912757188704472,-0.4558488688488665,0.23,0.03,-0.38,-0.71,1
shock_reversal_3.0_5d,1991-08-09,2024-03-28,32.5,-0.00664703915385114,-0.007321773451884006,0.03749582689669359,-0.1772741049867947,-0.06456236870663475,-0.2623133885761231,-0.027912313174816218,1.3633287702560692,-1.0111113558579767,0.3987341772151899,1.8931686296398789,0.002343014611010012,-0.11479861098809935,0.017760057869368788,0.0485484264454745,XNGUSD,fut,-0.08926930906875792,-0.2768629178359326,-0.42,0.23,-0.19,-0.53,1
shock_reversal_3.0_5d,1990-08-23,2024-03-28,34.4,-0.003221286060289541,-0.0037040879900900325,0.031216283121736074,-0.103192492447845,-0.045865401947159455,-0.25870474745433825,-0.014317819933875814,-3.5998793897790344,-0.6050021549554911,0.42869415807560135,,,,,,PORT,fut,0.220676599506977,-0.40274271950117246,0.12,0.26,-0.33,-0.56,1
shock_reversal_3.0_5d,1991-10-29,2024-03-28,32.4,-0.0008792756121933657,-0.0018574922806947614,0.0443468901750571,-0.01982722145166143,-0.007219596888514322,-0.3217669318304328,-0.00577278799324735,2.0518526486808586,-0.11282534398149409,0.43575418994413406,3.3568878263896447,0.001801435642392019,0.020791351557711134,0.03202071565911696,0.05551470588235294,XTIUSD,fut,0.10643726247397507,-0.15511953531519906,0.19,-0.1,-0.43,0.54,2
shock_reversal_3.0_5d,1990-08-23,2024-03-28,34.1,-0.004393806250411144,-0.005269130287738011,0.04218622563367906,-0.10415262765065622,-0.038113346122227734,-0.32066089717402846,-0.01643209488333203,0.5397145228672855,-0.608123547492002,0.43676222596964587,3.008229005046451,0.0017567859019825265,-0.06251577371371582,0.0283916624953706,0.058200442323361655,XBRUSD,fut,-0.013353655036479497,-0.19013190285314552,0.15,-0.25,-0.41,0.18,2
shock_reversal_3.0_5d,1991-08-09,2024-03-28,32.5,-0.009401345128193635,-0.010058468355770733,0.037625034332809705,-0.24986940995281678,-0.08833292353990145,-0.32538143546800513,-0.030912852607289532,0.05705460462765529,-1.425170347940242,0.40717299578059074,1.8931686296398789,0.0023487461252632647,-0.1876149976291306,0.017760057869368788,0.0485484264454745,XNGUSD,fut,-0.17617657545010337,-0.33231033184538344,-0.2,-0.17,-0.34,-0.37,2
shock_reversal_3.0_5d,1990-08-23,2024-03-28,34.4,-0.0033265571959995915,-0.0037393166974822867,0.02898491865316419,-0.11476855380570274,-0.05781440352916588,-0.24326079721777616,-0.015371637108196725,0.6468982258140707,-0.6728708719645373,0.4257510729613734,,,,,,PORT,fut,0.019092301805782048,-0.24939351452434483,0.12,-0.19,-0.46,0.23,2
shock_continuation_3.0_5d,1991-10-29,2024-03-28,32.4,-0.005201415592553968,-0.006256617759324068,0.04648082297205694,-0.11190455030628273,-0.04284609318843042,-0.32183060409507136,-0.019440717196291913,2.9196844320495052,-0.6367846050533109,0.37988826815642457,3.3568878263896447,0.0017989646464247767,-0.0732538252964563,0.032020715659116954,0.05551470588235294,XTIUSD,fut,-0.41881759399200247,0.1726786660328386,-0.41,-0.3,0.2,0.1,1
shock_continuation_3.0_5d,1990-08-23,2024-03-28,34.1,0.004641016407516979,0.0035479728100005214,0.047075523815541996,0.09858661213632096,0.03916389148005878,-0.25965773154741123,0.013664036841332,4.387751100418946,0.5756248465343431,0.3962900505902192,3.008229005046451,0.0017506139330671507,0.13577137615262408,0.0283916624953706,0.058200442323361655,XBRUSD,fut,-0.2228739989569441,0.3905809615436011,-0.33,-0.09,0.28,0.68,1
shock_continuation_3.0_5d,1991-08-09,2024-03-28,32.5,0.0019610099318311193,0.0012563228857351838,0.03751054659038859,0.052278895139683014,0.016725695413849717,-0.2128124518473069,0.005903427524234326,-1.685353234121876,0.2981810826312137,0.4282700421940928,1.8931686296398789,0.002343014611010012,0.11479861098809935,0.017760057869368788,0.0485484264454745,XNGUSD,fut,-0.03681464382003641,0.15283876890960257,0.29,-0.35,0.06,0.41,1
shock_continuation_3.0_5d,1990-08-23,2024-03-28,34.4,-0.0006086191542047326,-0.0010938947990762893,0.031238945828569276,-0.019482704619569007,-0.010150882024291118,-0.20990757952489436,-0.005211316340039817,3.3916232527070864,-0.11422418433354456,0.4072164948453608,,,,,,PORT,fut,-0.35882570894349364,0.295261496841587,-0.28,-0.37,0.19,0.5,1
shock_continuation_3.0_5d,1991-10-29,2024-03-28,32.4,-0.0027235956725906716,-0.0037054734084476237,0.044366188122385575,-0.061388994363850785,-0.02065073752423129,-0.26889901691254947,-0.013780167183179799,-2.2619145633141975,-0.34932955294142237,0.40037243947858475,3.3568878263896447,0.001801435642392019,-0.020791351557711134,0.03202071565911696,0.05551470588235294,XTIUSD,fut,-0.19410671627809728,0.08082454170676061,-0.3,0.04,0.34,-0.59,2
shock_continuation_3.0_5d,1990-08-23,2024-03-28,34.1,0.0008802344464460906,-1.0877839915379717e-05,0.04218431075961022,0.020866393941154058,0.007484019028537375,-0.1935448075783579,-5.6203212328368724e-05,-0.7342840565426391,0.12183413700729877,0.40134907251264756,3.008229005046451,0.0017567859019825265,0.06251577371371582,0.0283916624953706,0.058200442323361655,XBRUSD,fut,-0.07896049361000208,0.1153141190764489,-0.26,0.18,0.31,-0.22,2
shock_continuation_3.0_5d,1991-08-09,2024-03-28,32.5,0.004703852877667103,0.004005243260560398,0.037579718943358355,0.1251699855647387,0.043048732702303937,-0.1210443191595928,0.03308906430610446,-0.3647218682218952,0.7139271346286812,0.42616033755274263,1.8931686296398789,0.0023487461252632647,0.1876149976291306,0.017760057869368788,0.0485484264454745,XNGUSD,fut,0.049701573288305836,0.2096093927597568,0.07,0.05,0.21,0.25,2
shock_continuation_3.0_5d,1990-08-23,2024-03-28,34.4,-0.0005537155758013221,-0.0009738783158912412,0.028989972207378336,-0.019100245141331802,-0.009175905762860067,-0.16480609116556166,-0.005909237389247331,-0.8249457908243396,-0.11198188159399586,0.41545064377682406,,,,,,PORT,fut,-0.16542075468487435,0.12805533630208657,-0.29,0.07,0.31,-0.31,2
ibs_0.2_0.8,2006-01-18,2020-05-14,14.6,-0.058756696730901226,-0.06241372977904769,0.10630633302481755,-0.5527111608410412,-0.5973093872208015,-0.6244881332703007,-0.09994382031280777,-1.1408297216802108,-2.1115619447071476,0.3213338385752179,89.91932935897793,0.03263939987955289,-0.24570579200144785,0.23339380497874976,0.47172376291462753,XTIUSD,oanda,-0.17059128093456102,-0.6145121944085647,,-0.22,-0.54,-2.87,1
ibs_0.2_0.8,2006-01-18,2020-05-14,14.6,-0.06660784618246875,-0.07012256128770278,0.10991527892379757,-0.6059926048010746,-0.6658227154106658,-0.7137120055338448,-0.09825049984307362,-1.3801810303344513,-2.3151168525795613,0.31174242424242427,89.956856971615,0.032727639081057996,-0.3084541881624599,0.23339380497874976,0.47172376291462753,XTIUSD,oanda,-0.8677607865340929,-0.5656690514715167,,-0.42,-0.67,-0.97,2
ibs_0.1_0.9,2006-01-18,2020-05-14,14.6,-0.01008729873603759,-0.012783380896132845,0.07453962802320116,-0.13532799939513815,-0.12324361052545546,-0.21600316454294566,-0.05918145191614199,-0.032342651318077904,-0.517003226678659,0.2814631122132672,54.55375828165205,0.019369163869876922,0.12455408478157916,0.1223123607915634,0.24932028276237087,XTIUSD,oanda,-0.04072366927806519,-0.15160322783273966,,-0.16,-0.12,-0.25,1
