bot,series,start,ruined,stopped_out,years_to_ruin,years_observed,peak_equity_before_ruin,closed_trades,win_rate
grid_hedged,"WTI (Dec, CRUDE_W)",2021-07-01,True,True,0.5436507936507936,0.5436507936507936,1.0814478165199033,31,1.0
grid_hedged,"WTI (Dec, CRUDE_W)",2021-08-02,True,True,0.19444444444444445,0.19444444444444445,1.003557382808863,22,1.0
grid_hedged,"WTI (Dec, CRUDE_W)",2021-09-01,True,True,0.42857142857142855,0.42857142857142855,1.002133283945723,20,1.0
grid_hedged,"WTI (Dec, CRUDE_W)",2021-10-01,True,True,0.36507936507936506,0.36507936507936506,1.0188051053121627,19,1.0
grid_hedged,"WTI (Dec, CRUDE_W)",2021-11-01,True,True,0.26587301587301587,0.26587301587301587,1.0006847675869301,15,1.0
grid_hedged,"WTI (Dec, CRUDE_W)",2021-12-01,True,True,0.1626984126984127,0.1626984126984127,0.9997,8,1.0
grid_hedged,"WTI (Dec, CRUDE_W)",2022-01-03,True,True,0.16666666666666666,0.16666666666666666,0.9997,6,1.0
grid_hedged,"WTI (Dec, CRUDE_W)",2022-02-01,True,True,0.3373015873015873,0.3373015873015873,1.0601674327955457,29,1.0
grid_hedged,"WTI (Dec, CRUDE_W)",2022-03-01,False,False,,2.0753968253968256,1.5455066422544759,98,1.0
grid_hedged,"WTI (Dec, CRUDE_W)",2022-04-01,False,False,,1.9841269841269842,1.3359013271828466,85,1.0
grid_hedged,"WTI (Dec, CRUDE_W)",2022-05-02,True,False,0.4007936507936508,0.4007936507936508,1.1017312655351787,77,1.0
grid_hedged,"WTI (Dec, CRUDE_W)",2022-06-01,True,False,0.3134920634920635,0.3134920634920635,0.9997,66,1.0
grid_hedged,"WTI (Dec, CRUDE_W)",2022-07-01,False,False,,1.7380952380952381,1.5497459885822729,86,1.0
grid_hedged,"WTI (Dec, CRUDE_W)",2022-08-01,False,False,,1.6587301587301588,1.57527192117483,83,1.0
grid_hedged,"WTI (Dec, CRUDE_W)",2022-09-01,False,False,,1.5674603174603174,1.5632963207808421,71,1.0
grid_hedged,"WTI (Dec, CRUDE_W)",2022-10-03,False,False,,1.4841269841269842,1.4287476961520802,63,1.0
grid_hedged,"WTI (Dec, CRUDE_W)",2022-11-01,False,False,,1.4007936507936507,1.3777141539744826,61,1.0
grid_hedged,"WTI (Dec, CRUDE_W)",2022-12-01,False,False,,1.3174603174603174,1.3716704764545795,54,1.0
grid_hedged,"WTI (Dec, CRUDE_W)",2023-01-03,False,False,,1.2341269841269842,1.3755097771216598,53,1.0
grid_hedged,"WTI (Dec, CRUDE_W)",2023-02-01,False,False,,1.1547619047619047,1.2742256765466002,45,1.0
grid_hedged,"WTI (Dec, CRUDE_W)",2023-03-01,False,False,,1.0793650793650793,1.2516615736546637,44,1.0
grid_hedged,Brent (BRENT_W),1991-01-02,True,True,0.047619047619047616,0.047619047619047616,0.9996499999999999,69,1.0
grid_hedged,Brent (BRENT_W),1991-02-01,True,True,0.25396825396825395,0.25396825396825395,1.0236138235749284,21,1.0
grid_hedged,Brent (BRENT_W),1991-03-01,True,True,0.6190476190476191,0.6190476190476191,1.050495011505304,64,1.0
grid_hedged,Brent (BRENT_W),1991-04-02,True,True,2.6666666666666665,2.6666666666666665,1.2140261582291885,63,1.0
grid_hedged,Brent (BRENT_W),1991-05-01,True,True,2.5793650793650795,2.5793650793650795,1.1242682788338973,58,1.0
grid_hedged,Brent (BRENT_W),1991-06-03,True,True,2.496031746031746,2.496031746031746,1.130410872369161,58,1.0
grid_hedged,Brent (BRENT_W),1991-07-01,True,True,2.376984126984127,2.376984126984127,1.1018486862148023,54,1.0
grid_hedged,Brent (BRENT_W),1991-08-01,True,True,2.2896825396825395,2.2896825396825395,1.1038751661956694,54,1.0
grid_hedged,Brent (BRENT_W),1991-09-02,True,True,2.242063492063492,2.242063492063492,1.090767908828683,54,1.0
grid_hedged,Brent (BRENT_W),1991-10-01,True,True,2.0912698412698414,2.0912698412698414,1.0374002848823927,51,1.0
grid_hedged,Brent (BRENT_W),1991-11-01,True,True,2.0,2.0,0.9996499999999999,48,1.0
grid_hedged,Brent (BRENT_W),1991-12-02,True,True,1.7936507936507937,1.7936507936507937,0.9996499999999999,43,1.0
grid_hedged,Brent (BRENT_W),1992-01-02,True,True,0.4722222222222222,0.4722222222222222,1.000660774282499,39,1.0
grid_hedged,Brent (BRENT_W),1992-02-03,True,True,1.5992063492063493,1.5992063492063493,1.0271488867579868,34,1.0
grid_hedged,Brent (BRENT_W),1992-03-02,True,True,1.376984126984127,1.376984126984127,0.9996499999999999,30,1.0
grid_hedged,Brent (BRENT_W),1992-04-01,True,True,1.2896825396825398,1.2896825396825398,1.0080572836242494,31,1.0
grid_hedged,Brent (BRENT_W),1992-05-01,True,True,1.3531746031746033,1.3531746031746033,0.9996499999999999,28,1.0
grid_hedged,Brent (BRENT_W),1992-06-01,True,True,1.2777777777777777,1.2777777777777777,1.03008859226168,29,1.0
grid_hedged,Brent (BRENT_W),1992-07-01,True,True,1.3412698412698412,1.3412698412698412,1.0153130263082617,28,1.0
grid_hedged,Brent (BRENT_W),1992-08-03,True,True,1.0992063492063493,1.0992063492063493,1.0028411746153745,24,1.0
grid_hedged,Brent (BRENT_W),1992-09-01,True,True,1.0198412698412698,1.0198412698412698,1.003270195241953,24,1.0
grid_hedged,Brent (BRENT_W),1992-10-01,True,True,1.0833333333333333,1.0833333333333333,0.9996499999999999,27,1.0
grid_hedged,Brent (BRENT_W),1992-11-02,True,True,1.0674603174603174,1.0674603174603174,1.046342110399999,28,1.0
grid_hedged,Brent (BRENT_W),1992-12-01,True,True,0.9841269841269841,0.9841269841269841,1.0753969564466057,27,1.0
grid_hedged,Brent (BRENT_W),1993-01-04,True,True,0.8968253968253969,0.8968253968253969,1.037046136681503,24,1.0
grid_hedged,Brent (BRENT_W),1993-02-01,True,True,0.7817460317460317,0.7817460317460317,1.0151458454909774,18,1.0
grid_hedged,Brent (BRENT_W),1993-03-01,True,True,0.7420634920634921,0.7420634920634921,1.0190457245090523,15,1.0
grid_hedged,Brent (BRENT_W),1993-04-01,True,True,0.6468253968253969,0.6468253968253969,0.9996499999999999,13,1.0
grid_hedged,Brent (BRENT_W),1993-05-04,True,True,0.5714285714285714,0.5714285714285714,1.0013945790908443,14,1.0
grid_hedged,Brent (BRENT_W),1993-06-01,True,True,0.5,0.5,0.9996499999999999,19,1.0
grid_hedged,Brent (BRENT_W),1993-07-01,True,True,0.4603174603174603,0.4603174603174603,1.0182493717108652,34,1.0
grid_hedged,Brent (BRENT_W),1993-08-02,True,True,0.4166666666666667,0.4166666666666667,1.0289611697330483,34,1.0
grid_hedged,Brent (BRENT_W),1993-09-01,True,True,0.3333333333333333,0.3333333333333333,1.0376300923721853,38,1.0
grid_hedged,Brent (BRENT_W),1993-10-01,True,True,0.21428571428571427,0.21428571428571427,1.0015814247946504,32,1.0
grid_hedged,Brent (BRENT_W),1993-11-01,True,True,0.6865079365079365,0.6865079365079365,0.9996499999999999,23,1.0
grid_hedged,Brent (BRENT_W),1993-12-01,True,True,0.5992063492063492,0.5992063492063492,1.0795201019868315,24,1.0
grid_hedged,Brent (BRENT_W),1994-01-04,True,True,0.4523809523809524,0.4523809523809524,1.0744654310007953,18,1.0
grid_hedged,Brent (BRENT_W),1994-02-01,True,True,0.373015873015873,0.373015873015873,1.031969272252939,18,1.0
grid_hedged,Brent (BRENT_W),1994-03-01,True,True,0.2857142857142857,0.2857142857142857,1.0376838458048667,10,1.0
grid_hedged,Brent (BRENT_W),1994-04-05,True,True,0.2777777777777778,0.2777777777777778,0.9996499999999999,8,1.0
grid_hedged,Brent (BRENT_W),1994-05-03,True,True,1.6865079365079365,1.6865079365079365,1.0985007241007991,44,1.0
grid_hedged,Brent (BRENT_W),1994-06-01,True,True,1.8095238095238095,1.8095238095238095,1.19124856337323,47,1.0
grid_hedged,Brent (BRENT_W),1994-07-01,True,True,1.7380952380952381,1.7380952380952381,1.2372117709891062,49,1.0
grid_hedged,Brent (BRENT_W),1994-08-01,True,True,1.6388888888888888,1.6388888888888888,1.0644987083922417,36,1.0
grid_hedged,Brent (BRENT_W),1994-09-01,True,True,1.5436507936507937,1.5436507936507937,1.1049590545161916,36,1.0
grid_hedged,Brent (BRENT_W),1994-10-03,True,True,1.2619047619047619,1.2619047619047619,1.0619670747377914,28,1.0
grid_hedged,Brent (BRENT_W),1994-11-01,True,True,1.369047619047619,1.369047619047619,1.0148805363698805,26,1.0
grid_hedged,Brent (BRENT_W),1994-12-01,True,True,1.0952380952380953,1.0952380952380953,1.0065546585549465,25,1.0
grid_hedged,Brent (BRENT_W),1995-01-03,True,True,1.0119047619047619,1.0119047619047619,0.9996499999999999,24,1.0
grid_hedged,Brent (BRENT_W),1995-02-01,True,True,1.1468253968253967,1.1468253968253967,1.081949953141904,31,1.0
grid_hedged,Brent (BRENT_W),1995-03-01,True,True,1.0674603174603174,1.0674603174603174,1.0453466780045537,29,1.0
grid_hedged,Brent (BRENT_W),1995-04-03,True,True,0.9801587301587301,0.9801587301587301,1.0946544980369035,32,1.0
grid_hedged,Brent (BRENT_W),1995-05-01,True,True,0.9087301587301587,0.9087301587301587,1.0072186021456366,24,1.0
grid_hedged,Brent (BRENT_W),1995-06-01,True,True,0.8214285714285714,0.8214285714285714,1.0271528871527094,21,1.0
grid_hedged,Brent (BRENT_W),1995-07-03,True,True,0.7341269841269841,0.7341269841269841,1.0249913041447856,18,1.0
grid_hedged,Brent (BRENT_W),1995-08-01,True,True,0.6507936507936508,0.6507936507936508,1.0306287023406608,18,1.0
grid_hedged,Brent (BRENT_W),1995-09-01,True,True,0.5634920634920635,0.5634920634920635,1.010354802307194,21,1.0
grid_hedged,Brent (BRENT_W),1995-10-02,True,True,0.4642857142857143,0.4642857142857143,1.012548754811521,17,1.0
grid_hedged,Brent (BRENT_W),1995-11-01,True,True,0.3968253968253968,0.3968253968253968,0.9996499999999999,15,1.0
grid_hedged,Brent (BRENT_W),1995-12-01,True,True,0.3492063492063492,0.3492063492063492,1.0671562196436066,14,1.0
grid_hedged,Brent (BRENT_W),1996-01-02,True,True,0.27380952380952384,0.27380952380952384,1.0057136101457596,12,1.0
grid_hedged,Brent (BRENT_W),1996-02-01,True,True,0.18253968253968253,0.18253968253968253,0.9996499999999999,7,1.0
grid_hedged,Brent (BRENT_W),1996-03-01,True,True,0.10714285714285714,0.10714285714285714,0.9996499999999999,16,1.0
grid_hedged,Brent (BRENT_W),1996-04-01,True,True,0.4166666666666667,0.4166666666666667,1.1104927309591226,20,1.0
grid_hedged,Brent (BRENT_W),1996-05-01,True,True,0.3373015873015873,0.3373015873015873,1.0322253030229067,10,1.0
grid_hedged,Brent (BRENT_W),1996-06-03,True,True,0.25396825396825395,0.25396825396825395,0.9996499999999999,9,1.0
grid_hedged,Brent (BRENT_W),1996-07-01,True,True,0.20238095238095238,0.20238095238095238,1.020027407495353,8,1.0
grid_hedged,Brent (BRENT_W),1996-08-01,True,True,0.1746031746031746,0.1746031746031746,0.9996499999999999,11,1.0
grid_hedged,Brent (BRENT_W),1996-09-02,True,True,1.373015873015873,1.373015873015873,1.3209867783078422,60,1.0
grid_hedged,Brent (BRENT_W),1996-10-01,True,True,1.2658730158730158,1.2658730158730158,1.1783139188533216,54,1.0
grid_hedged,Brent (BRENT_W),1996-11-01,True,True,1.1706349206349207,1.1706349206349207,1.10744101548737,47,1.0
grid_hedged,Brent (BRENT_W),1996-12-02,True,True,1.0873015873015872,1.0873015873015872,1.0481514767058713,43,1.0
grid_hedged,Brent (BRENT_W),1997-01-02,True,True,1.007936507936508,1.007936507936508,1.0175895126965595,39,1.0
grid_hedged,Brent (BRENT_W),1997-02-03,True,True,0.9523809523809523,0.9523809523809523,1.1438509926242604,42,1.0
grid_hedged,Brent (BRENT_W),1997-03-03,True,True,0.9801587301587301,0.9801587301587301,1.2451634779520975,39,1.0
grid_hedged,Brent (BRENT_W),1997-04-01,True,True,0.8174603174603174,0.8174603174603174,1.1454085362041326,36,1.0
grid_hedged,Brent (BRENT_W),1997-05-01,True,True,0.6984126984126984,0.6984126984126984,1.0791796811666896,30,1.0
grid_hedged,Brent (BRENT_W),1997-06-02,True,True,0.6150793650793651,0.6150793650793651,1.0412564638166086,25,1.0
grid_hedged,Brent (BRENT_W),1997-07-01,True,True,0.5238095238095238,0.5238095238095238,1.040709812262224,22,1.0
grid_hedged,Brent (BRENT_W),1997-08-01,True,True,0.43253968253968256,0.43253968253968256,1.0185245268719716,21,1.0
grid_hedged,Brent (BRENT_W),1997-09-01,True,True,0.34523809523809523,0.34523809523809523,0.9996499999999999,14,1.0
grid_hedged,Brent (BRENT_W),1997-10-01,True,True,0.25793650793650796,0.25793650793650796,1.0121562436662688,14,1.0
grid_hedged,Brent (BRENT_W),1997-11-03,True,True,0.21825396825396826,0.21825396825396826,0.9996499999999999,14,1.0
grid_hedged,Brent (BRENT_W),1997-12-01,True,True,0.26587301587301587,0.26587301587301587,0.9996499999999999,30,1.0
grid_hedged,Brent (BRENT_W),1998-01-02,True,True,0.20238095238095238,0.20238095238095238,1.0169806392098673,38,1.0
grid_hedged,Brent (BRENT_W),1998-02-02,True,True,0.4603174603174603,0.4603174603174603,1.0013291258156514,38,1.0
grid_hedged,Brent (BRENT_W),1998-03-02,True,True,0.7142857142857143,0.7142857142857143,1.075902826074296,43,1.0
grid_hedged,Brent (BRENT_W),1998-04-01,True,True,0.35714285714285715,0.35714285714285715,1.0415240428681545,30,1.0
grid_hedged,Brent (BRENT_W),1998-05-01,True,True,0.27380952380952384,0.27380952380952384,0.9996499999999999,24,1.0
grid_hedged,Brent (BRENT_W),1998-06-01,True,True,0.4722222222222222,0.4722222222222222,0.9996499999999999,24,1.0
grid_hedged,Brent (BRENT_W),1998-07-01,True,True,0.4246031746031746,0.4246031746031746,1.083075318609848,54,1.0
grid_hedged,Brent (BRENT_W),1998-08-03,True,True,0.32142857142857145,0.32142857142857145,1.023567368464306,21,1.0
grid_hedged,Brent (BRENT_W),1998-09-01,True,True,0.23412698412698413,0.23412698412698413,0.9996499999999999,16,1.0
grid_hedged,Brent (BRENT_W),1998-10-01,True,True,0.15476190476190477,0.15476190476190477,0.9996499999999999,28,1.0
grid_hedged,Brent (BRENT_W),1998-11-02,True,True,0.10714285714285714,0.10714285714285714,0.9996499999999999,30,1.0
grid_hedged,Brent (BRENT_W),1998-12-01,True,True,0.31746031746031744,0.31746031746031744,1.2003793027833645,31,1.0
grid_hedged,Brent (BRENT_W),1999-01-04,True,True,0.21825396825396826,0.21825396825396826,1.0694246519650241,22,1.0
grid_hedged,Brent (BRENT_W),1999-02-01,True,True,0.12698412698412698,0.12698412698412698,1.0131580735441026,9,1.0
grid_hedged,Brent (BRENT_W),1999-03-01,True,True,0.05952380952380952,0.05952380952380952,0.9996499999999999,6,1.0
grid_hedged,Brent (BRENT_W),1999-04-01,True,True,0.2857142857142857,0.2857142857142857,1.0653165696410407,18,1.0
grid_hedged,Brent (BRENT_W),1999-05-04,True,True,0.20634920634920634,0.20634920634920634,1.0034707316357112,12,1.0
grid_hedged,Brent (BRENT_W),1999-06-01,True,True,0.11904761904761904,0.11904761904761904,0.9996499999999999,7,1.0
grid_hedged,Brent (BRENT_W),1999-07-01,True,True,0.19444444444444445,0.19444444444444445,1.0020536361388832,9,1.0
grid_hedged,Brent (BRENT_W),1999-08-02,True,True,0.2896825396825397,0.2896825396825397,1.003832642704884,17,1.0
grid_hedged,Brent (BRENT_W),1999-09-01,True,True,0.36904761904761907,0.36904761904761907,1.0330111065722392,24,1.0
grid_hedged,Brent (BRENT_W),1999-10-01,True,True,0.2857142857142857,0.2857142857142857,0.9999673851350055,21,1.0
grid_hedged,Brent (BRENT_W),1999-11-01,True,True,0.25793650793650796,0.25793650793650796,0.9996499999999999,15,1.0
grid_hedged,Brent (BRENT_W),1999-12-01,True,True,0.23809523809523808,0.23809523809523808,1.042024220836849,15,1.0
grid_hedged,Brent (BRENT_W),2000-01-04,True,True,0.1626984126984127,0.1626984126984127,0.9996499999999999,12,1.0
grid_hedged,Brent (BRENT_W),2000-02-01,True,True,0.19444444444444445,0.19444444444444445,1.0075128943405893,26,1.0
grid_hedged,Brent (BRENT_W),2000-03-01,True,True,0.1111111111111111,0.1111111111111111,0.9996499999999999,21,1.0
grid_hedged,Brent (BRENT_W),2000-04-03,True,True,0.11904761904761904,0.11904761904761904,0.9996499999999999,14,1.0
grid_hedged,Brent (BRENT_W),2000-05-02,True,True,0.1626984126984127,0.1626984126984127,0.9996499999999999,15,1.0
grid_hedged,Brent (BRENT_W),2000-06-01,True,True,0.2698412698412698,0.2698412698412698,1.047975572980267,105,1.0
grid_hedged,Brent (BRENT_W),2000-07-03,True,True,0.1865079365079365,0.1865079365079365,1.0112317622034428,105,1.0
