name,start,end,years,ann_ret,cagr,ann_vol,sharpe,sortino,max_dd,calmar,skew,t_stat,hit_rate,turnover_py,cost_py,gross_sharpe,avg_abs_pos,time_in_mkt,symbol,dataset,is_sharpe,oos_sharpe,sr_1990-1999,sr_2000-2009,sr_2010-2019,sr_2020-2029,family,lag,cost_mult,window_start,window
wf_seasonal_N10_tstat,2007-01-24,2026-09-22,19.7,0.00042814635346247664,-0.0028692120444855362,0.0812776154925646,0.005267703178394107,0.006625691558448274,-0.36048745016526285,-0.007959256398995768,0.13372596999511188,0.02338665479623823,0.49788604791624724,2.7098897006377998,0.006001955789719463,0.07911056765197642,0.20219225667970345,1.0,XBRUSD,spot,,0.015780480676315094,,0.81,0.11,-0.5,B_wf_seasonal,1,1.0,2007-01-24,own
wf_seasonal_N10_tstat,2007-01-24,2026-09-22,19.4,0.005411587556548593,0.001892779948729828,0.08370846499313692,0.06464803239424206,0.07347751736668484,-0.28358766922566014,0.006674408495609448,-1.3237114006193909,0.28498374743907057,0.45529486366518707,1.6020932590204282,0.004006770402506968,0.11252656866571005,0.09643866209317374,0.964468041658158,XNGUSD,spot,,0.04824622890425836,,0.4,0.14,-0.08,B_wf_seasonal,1,1.0,2007-01-24,own
wf_seasonal_N10_tstat,2007-01-24,2026-09-22,19.9,0.0003724207044974328,-0.0011321723457975441,0.05486928025978685,0.006787417344170564,0.009023934365866572,-0.23379351810717908,-0.0048426164889589325,-0.03463811903398882,0.030303017216218905,0.5056739000597252,,,,,,PORT,spot,,-0.0012680696468007375,,0.89,0.15,-0.49,B_wf_seasonal,1,1.0,2007-01-24,own
wf_seasonal_N10_tstat,2006-01-03,2026-09-22,20.3,-0.016531479488298424,-0.01957383046578476,0.08041690412126336,-0.20557219491277667,-0.2526504711143219,-0.40458522068016867,-0.048379993794331395,-0.1742084616527737,-0.9262524514791992,0.49609069585613763,2.3986230278997565,0.005465989108740047,-0.13759064825570197,0.18567901510375942,1.0,XTIUSD,spot,-0.4655921242576865,-0.17981935477885375,,0.16,-0.03,-0.67,B_wf_seasonal,1,1.0,2006-01-01,common2006
wf_seasonal_N10_tstat,2006-01-03,2026-09-22,20.7,-0.0020742628002711444,-0.005346013770239022,0.08108273951819839,-0.025582051279922434,-0.03208431145729359,-0.36048745016525907,-0.014829958068687931,0.10413274496725818,-0.11633104552950975,0.49740932642487046,2.696404439221695,0.006007163466724503,0.048502433621942294,0.2018481088331807,1.0,XBRUSD,spot,-0.4919193804423487,0.015780480676315094,,0.45,0.11,-0.5,B_wf_seasonal,1,1.0,2006-01-01,common2006
wf_seasonal_N10_tstat,2006-01-03,2026-09-22,19.7,0.005347163895161116,0.0018702257963174596,0.08320861555076292,0.06426214232466086,0.07260278501708153,-0.28358766922566014,0.006594876996676674,-1.3315100616392748,0.2849840657727745,0.45529486366518707,1.583020720222566,0.003959070754858076,0.11185486477908388,0.09529058278254073,0.9529862792574657,XNGUSD,spot,0.6523965663484768,0.04824622890425836,,0.39,0.14,-0.08,B_wf_seasonal,1,1.0,2006-01-01,common2006
wf_seasonal_N10_tstat,2006-01-03,2026-09-22,21.0,-0.0030844920953616204,-0.004607523944722747,0.05538014633405715,-0.05569671262252966,-0.07330407819104232,-0.23379351810718296,-0.019707663334833862,-0.0930717203216011,-0.2552344015529446,0.5044431839667234,,,,,,PORT,spot,-0.5734144707549459,-0.0012680696468007375,,0.26,0.15,-0.49,B_wf_seasonal,1,1.0,2006-01-01,common2006
wf_seasonal_N15_sign,2005-10-31,2024-03-28,18.5,-0.04309318792300913,-0.05330839705601842,0.15269788506401996,-0.2822120810968792,-0.4008508492396331,-0.7388360360649091,-0.07215186381533657,-0.2789811431112063,-1.2131889609377975,0.5075171821305842,3.3492613787897096,0.015179395842021793,-0.18281465252252582,0.5680266950986296,0.999785269486794,XTIUSD,fut,-0.15935854862708068,-0.29754307000621905,,0.34,-0.43,-0.53,B_wf_seasonal,1,1.0,2005-10-31,own
wf_seasonal_N15_sign,2005-10-31,2024-03-28,18.9,-0.0006510659036990838,-0.01218428745145217,0.15214587600323892,-0.004279221499800781,-0.006105529039586694,-0.5631340223653762,-0.021636567792998097,-0.4192335540777557,-0.01858048353093691,0.5102083771837508,2.891770723670744,0.013516256346852856,0.08456411223704628,0.5119281918087188,1.0,XBRUSD,fut,-0.004763736342526909,-0.0042234036632949265,,0.44,0.11,-0.62,B_wf_seasonal,1,1.0,2005-10-31,own
wf_seasonal_N15_sign,2005-10-31,2024-03-28,18.4,-0.006666452499457937,-0.017571291957061308,0.14860108732471672,-0.044861397850277436,-0.06713790386828246,-0.5564123293095932,-0.03157962365583109,-0.2771104772863086,-0.19245885758257147,0.5079775765416128,4.724388934558774,0.0138263928365362,0.048183095505166015,0.36357004851989144,1.0,XNGUSD,fut,-0.9062621041549793,0.06933528733074319,,-0.01,-0.1,0.03,B_wf_seasonal,1,1.0,2005-10-31,own
wf_seasonal_N15_sign,2005-10-31,2024-03-28,18.9,-0.01690585244141878,-0.022506555142783546,0.10815516756667914,-0.15631109286568382,-0.22439317229089992,-0.49311736057784583,-0.04564137656076409,-0.3036869995802009,-0.6793491017132137,0.5115546218487395,,,,,,PORT,fut,-0.4262518684158667,-0.12254110439223657,,0.27,-0.19,-0.49,B_wf_seasonal,1,1.0,2005-10-31,own
wf_seasonal_N15_sign,2006-01-03,2024-03-28,18.3,-0.04141888216774009,-0.05174682065098779,0.15287086022499718,-0.27094033556676056,-0.38465371495978,-0.73883603606491,-0.07003830095591278,-0.2800494424264177,-1.1594692802625568,0.5074756229685807,3.335290767830022,0.01517027090895458,-0.17171485103858464,0.5679092913879557,1.0,XTIUSD,fut,-0.04124149700882937,-0.29754307000621905,,0.41,-0.43,-0.53,B_wf_seasonal,1,1.0,2006-01-01,common2006
wf_seasonal_N15_sign,2006-01-03,2024-03-28,18.7,-0.0009521130999406933,-0.012513673315176166,0.15235755842451185,-0.006249201613534874,-0.008914189978180498,-0.5631340223653771,-0.022221483373733978,-0.42000361998835045,-0.027008245025398787,0.5098789037603569,2.915851173240842,0.01352508150464996,0.08252847442246967,0.5119974433248131,1.0,XBRUSD,fut,-0.024533025378045345,-0.0042234036632949265,,0.44,0.11,-0.62,B_wf_seasonal,1,1.0,2006-01-01,common2006
wf_seasonal_N15_sign,2006-01-03,2024-03-28,18.2,-0.004668708195910557,-0.015566440508348989,0.148328294598307,-0.031475506467286286,-0.04715160951710402,-0.5510611812428778,-0.0282481166124604,-0.276460144542643,-0.13441955911454914,0.5078328981723238,4.701882205062462,0.013821074074480135,0.061705855070462286,0.3643563168647705,1.0,XNGUSD,fut,-0.8698819746992698,0.06933528733074319,,0.05,-0.1,0.03,B_wf_seasonal,1,1.0,2006-01-01,common2006
wf_seasonal_N15_sign,2006-01-03,2024-03-28,18.7,-0.016222624693207528,-0.021852233593793402,0.10828529606490686,-0.14981373540765486,-0.21495388864865092,-0.49311736057784694,-0.04431446819918573,-0.3050275179065025,-0.6480943875812404,0.5122985581000848,,,,,,PORT,fut,-0.3846439692031667,-0.12254110439223657,,0.32,-0.19,-0.49,B_wf_seasonal,1,1.0,2006-01-01,common2006
wf_seasonal_N15_sign,2012-01-31,2026-09-22,14.5,-0.03219631588797447,-0.042902526596768076,0.15252879194292795,-0.2110835303804244,-0.29834328859998294,-0.5843077994831758,-0.0734245317873827,-0.18712100865326672,-0.804002080006463,0.50027352297593,3.0646658316239095,0.011978955700570214,-0.13253526479823124,0.43830564220036516,1.0,XTIUSD,spot,,-0.21108353038042443,,,0.08,-0.51,B_wf_seasonal,1,1.0,2012-01-31,own
wf_seasonal_N15_sign,2012-01-31,2026-09-22,14.7,-0.01110198186013194,-0.02283977252434599,0.15473927634543458,-0.07174637314025084,-0.09789525115259506,-0.5400347764846203,-0.042293151328183856,-0.3529534524652108,-0.2753246898514507,0.50767987065481,3.519904545012779,0.012954383851118707,0.011971206734844336,0.4717247333636207,1.0,XBRUSD,spot,,-0.07174637314025085,,,0.25,-0.4,B_wf_seasonal,1,1.0,2012-01-31,own
wf_seasonal_N15_sign,2012-01-31,2026-09-22,14.7,0.01662137950299068,0.004004054329472817,0.15888310823683782,0.10461388682183982,0.13462219645751583,-0.3906204102270997,0.010250499524960642,0.02971625960938849,0.4004238287678744,0.44809982983550767,2.346289977275436,0.00754339508460292,0.15206634725806847,0.20829297637831465,0.9528710725893824,XNGUSD,spot,,0.10461388682183982,,,0.13,0.09,B_wf_seasonal,1,1.0,2012-01-31,own
wf_seasonal_N15_sign,2012-01-31,2026-09-22,14.9,-0.006073253439867663,-0.011585120820915451,0.105509638732499,-0.05756112439419228,-0.07730248351113331,-0.37030650691072087,-0.03128522076904408,-0.5322149371601181,-0.22231315458768558,0.5079829696647152,,,,,,PORT,spot,,-0.05756112439419229,,,0.3,-0.4,B_wf_seasonal,1,1.0,2012-01-31,own
wf_seasonal_N15_sign,2006-01-03,2026-09-22,20.3,-0.009791413747646823,-0.020752006187944927,0.14947950595719395,-0.06550338579825628,-0.09596866563122648,-0.5949049931978466,-0.0348828912603251,-0.04993106980728929,-0.295140457597224,0.4990226739640344,2.7811377529329118,0.011718334870244458,0.012889379925846243,0.426388934407467,1.0,XTIUSD,spot,0.5445063959754015,-0.12076428664470809,,0.71,-0.03,-0.51,B_wf_seasonal,1,1.0,2006-01-01,common2006
wf_seasonal_N15_sign,2006-01-03,2026-09-22,20.7,0.00935036221673796,-0.002019275957965916,0.15067780103288286,0.062055340286638526,0.08714960175534228,-0.540034776484619,-0.003739159116956291,-0.2590308251372568,0.2821885757808572,0.5094991364421416,3.249163950976166,0.012625021323193293,0.145833820524325,0.4585337743456654,1.0,XBRUSD,spot,0.26873829814696465,0.043744100483830435,,0.61,0.21,-0.4,B_wf_seasonal,1,1.0,2006-01-01,common2006
wf_seasonal_N15_sign,2006-01-03,2026-09-22,19.7,0.012382189896093946,0.002981322221648819,0.13712932124389904,0.09029571344607554,0.10028756039571196,-0.3906204102270997,0.007632274565262813,0.04026963132085343,0.4004354447088034,0.44809982983550767,1.747881879762088,0.0056194944819116174,0.13125269579728596,0.1551690211438131,0.7098466505246166,XNGUSD,spot,,0.09268237515581404,,,0.11,0.09,B_wf_seasonal,1,1.0,2006-01-01,common2006
wf_seasonal_N15_sign,2006-01-03,2026-09-22,21.0,0.005742786179369019,0.0006393106222195577,0.10094230833749314,0.056891765939891516,0.07816245622059478,-0.37030650691072164,0.0017264363717316236,-0.42027637109369786,0.26071082383926336,0.5085098335854765,,,,,,PORT,spot,0.29501003495614386,0.03243704173340946,,0.64,0.22,-0.4,B_wf_seasonal,1,1.0,2006-01-01,common2006
wf_seasonal_N15_tstat,2005-10-31,2024-03-28,18.5,-0.012564878811934384,-0.016772651918112502,0.09302938594934587,-0.1350635466816465,-0.1581147740773993,-0.3597192357792286,-0.04662706424853639,-1.25853723635225,-0.5806186723913869,0.506872852233677,2.905642983655907,0.008266529620975738,-0.04620859712008249,0.29518886326825217,0.999785269486794,XTIUSD,fut,-0.42348434112789207,-0.09043021750926707,,0.08,-0.09,-0.49,B_wf_seasonal,1,1.0,2005-10-31,own
wf_seasonal_N15_tstat,2005-10-31,2024-03-28,18.9,-0.008454597655742932,-0.01240061267821213,0.08945144027780412,-0.0945160595456706,-0.11460732978361626,-0.349871245748119,-0.035443360461635764,-1.417229176180971,-0.41039102273138767,0.5078930751420754,2.6591121894093948,0.007452045420426942,-0.011209228660274372,0.2672023094197835,1.0,XBRUSD,fut,-0.3954052677517315,-0.04964077136995725,,0.11,-0.01,-0.46,B_wf_seasonal,1,1.0,2005-10-31,own
wf_seasonal_N15_tstat,2005-10-31,2024-03-28,18.4,-0.018881733437158852,-0.021084412772990002,0.0695703878533765,-0.2714047458949512,-0.3143148038156661,-0.4553488259010604,-0.04630386985464917,-0.9838549813307284,-1.1643472972411488,0.5012936610608021,2.0039868487413464,0.005137817307895356,-0.19755570539158673,0.1259044157314603,1.0,XNGUSD,fut,-1.343999729496141,-0.15147804705728923,,-0.37,-0.53,0.19,B_wf_seasonal,1,1.0,2005-10-31,own
wf_seasonal_N15_tstat,2005-10-31,2024-03-28,18.9,-0.013042465073037777,-0.014970370790989507,0.06378159231466375,-0.2044863509943956,-0.2497992768919374,-0.3436803216384541,-0.043558999012861976,-1.2080395342539147,-0.8887252741558513,0.5081932773109243,,,,,,PORT,fut,-0.7059201473867541,-0.12911692051616638,,-0.1,-0.23,-0.27,B_wf_seasonal,1,1.0,2005-10-31,own
wf_seasonal_N15_tstat,2006-01-03,2024-03-28,18.3,-0.01205727377333782,-0.01627618725847646,0.09305823317796671,-0.12956697501745182,-0.15147119490264066,-0.35971923577922693,-0.04524691937371334,-1.2663624168419978,-0.5544723599571414,0.5068255687973998,2.8733924995397264,0.00823226285641143,-0.041107587234695674,0.2942939380525435,1.0,XTIUSD,fut,-0.4005527558466807,-0.09043021750926707,,0.11,-0.09,-0.49,B_wf_seasonal,1,1.0,2006-01-01,common2006
wf_seasonal_N15_tstat,2006-01-03,2024-03-28,18.7,-0.009382178514410646,-0.01332521733018821,0.08955022869600172,-0.10477001176915526,-0.1269025297607386,-0.34987124574811657,-0.03808606020679235,-1.423189259651354,-0.4528025056907486,0.5075419587847886,2.6711111178394185,0.0074461250374947855,-0.02162260693931022,0.26683146969445,1.0,XBRUSD,fut,-0.4998929610771369,-0.04964077136995725,,0.07,-0.01,-0.46,B_wf_seasonal,1,1.0,2006-01-01,common2006
wf_seasonal_N15_tstat,2006-01-03,2024-03-28,18.2,-0.018513693967842942,-0.020736837783311035,0.06975719808190178,-0.26540191517018863,-0.3071992691600184,-0.4553488259010555,-0.045540553974804845,-0.9846700119520323,-1.133427621328742,0.5010879025239339,2.005137525140821,0.005150283896911289,-0.19157327456899573,0.12639091004558678,1.0,XNGUSD,fut,-1.348511688899741,-0.15147804705728923,,-0.34,-0.53,0.19,B_wf_seasonal,1,1.0,2006-01-01,common2006
wf_seasonal_N15_tstat,2006-01-03,2024-03-28,18.7,-0.01338443770602454,-0.015310681147130634,0.0638364779318637,-0.20966754651330405,-0.25583899015517986,-0.34368032163845275,-0.044549193489283545,-1.2132172668047279,-0.9070220416268847,0.508481764206955,,,,,,PORT,fut,-0.7833290051449614,-0.12911692051616638,,-0.12,-0.23,-0.27,B_wf_seasonal,1,1.0,2006-01-01,common2006
wf_seasonal_N15_tstat,2012-01-31,2026-09-22,14.5,-0.01109156262786999,-0.014593437639015994,0.08472241788874352,-0.13091650243546282,-0.14651695813276577,-0.30985430528897373,-0.04709774042160229,-1.4666377660118417,-0.49865160050897406,0.5041028446389497,2.3225258761852317,0.005544942308105026,-0.0654690615698578,0.19271255204982154,1.0,XTIUSD,spot,,-0.13091650243546285,,,0.16,-0.4,B_wf_seasonal,1,1.0,2012-01-31,own
wf_seasonal_N15_tstat,2012-01-31,2026-09-22,14.7,-0.016456065452236,-0.019910941727644627,0.08541202185858807,-0.1926668529107225,-0.22668160433364715,-0.3544419228883916,-0.05617547034331568,-0.5328142252568556,-0.739353631417783,0.5090272163837241,2.6081490188862726,0.00641415188295477,-0.11758742503846642,0.2208063487508236,1.0,XBRUSD,spot,,-0.19266685291072252,,,0.12,-0.5,B_wf_seasonal,1,1.0,2012-01-31,own
wf_seasonal_N15_tstat,2012-01-31,2026-09-22,14.7,0.004959667787761264,0.0007488648652476115,0.09156635256363796,0.05416474118387899,0.06191521252886334,-0.23304245809289936,0.0032134267350934233,-1.1193664668170347,0.20732288712306884,0.44809982983550767,1.5775400089430989,0.004088975906283596,0.098818500541393,0.10068844504379407,0.9528710725893824,XNGUSD,spot,,0.054164741183878984,,,0.13,0.01,B_wf_seasonal,1,1.0,2012-01-31,own
wf_seasonal_N15_tstat,2012-01-31,2026-09-22,14.9,-0.0028980002199295272,-0.004631759057266205,0.058998068382056984,-0.04912025595758136,-0.06000269434196694,-0.22126721004378358,-0.02093287593923062,-0.9909754478822463,-0.18971274746652217,0.5013304949441192,,,,,,PORT,spot,,-0.04912025595758137,,,0.26,-0.32,B_wf_seasonal,1,1.0,2012-01-31,own
wf_seasonal_N15_tstat,2006-01-03,2026-09-22,20.3,-0.008217688906625371,-0.011610138612432652,0.08302520006344861,-0.09897824877682124,-0.11638620800744352,-0.3098543052889735,-0.037469670145796136,-1.0373140529145466,-0.44596909427146814,0.5021501172791243,2.2331472445071228,0.005581679791607693,-0.031749554113937574,0.19227241870797024,1.0,XTIUSD,spot,-0.1714969536812894,-0.09152970292955412,,0.24,0.01,-0.4,B_wf_seasonal,1,1.0,2006-01-01,common2006
wf_seasonal_N15_tstat,2006-01-03,2026-09-22,20.7,-0.0035685762237184964,-0.006966097449491726,0.0826636139354252,-0.04316985495584769,-0.052142994578035624,-0.3544419228883938,-0.019653706290508985,-0.41247955241762024,-0.19630929151926385,0.5100748416810593,2.4980300792421817,0.0062439328509663,0.03236446967716254,0.2140546718405504,1.0,XBRUSD,spot,-0.2245554945831595,-0.027183382408845012,,0.46,0.13,-0.5,B_wf_seasonal,1,1.0,2006-01-01,common2006
wf_seasonal_N15_tstat,2006-01-03,2026-09-22,19.7,0.0036947323390667027,0.000557817823749529,0.07902904848878559,0.04675157312049625,0.04612408487824119,-0.23304245809289936,0.002393631736956543,-1.2937355287580319,0.20732974200953846,0.44809982983550767,1.1751972786557547,0.0030461055379336225,0.08529357434247424,0.07500842193335103,0.7098466505246166,XNGUSD,spot,,0.04798726234779694,,,0.11,0.01,B_wf_seasonal,1,1.0,2006-01-01,common2006
wf_seasonal_N15_tstat,2006-01-03,2026-09-22,21.0,-0.00040139304198606664,-0.0019931143192941647,0.056402988719833166,-0.007116520792539553,-0.008833480028556537,-0.2212672100437838,-0.009007725631374718,-0.8372112959602396,-0.03261199521653963,0.504160363086233,,,,,,PORT,spot,-0.3862540076087075,0.033486847365988635,,0.23,0.19,-0.32,B_wf_seasonal,1,1.0,2006-01-01,common2006
wf_seasonal_Nexp_sign,1995-10-31,2024-03-28,28.4,0.03884281371811471,0.02707131731286938,0.1556161595518048,0.24960655647837068,0.35672527653625197,-0.4817976087953859,0.05618815207604376,-0.2698895704029971,1.3300272454836497,0.5183114341627062,3.795912603120195,0.015988475958635243,0.35235879851879276,0.5922279068339108,0.9998602375960867,XTIUSD,fut,0.4476228680370214,0.10005580854014451,0.79,0.38,-0.07,0.13,B_wf_seasonal,1,1.0,1995-10-31,own
wf_seasonal_Nexp_sign,1995-10-31,2024-03-28,28.9,0.056656441337618726,0.04569896616122926,0.15460124960586744,0.366468197909498,0.5377206341748256,-0.45321295917204907,0.10083331739832484,-0.20836874562023197,1.9695720919877209,0.5183404313779365,3.0156188443494396,0.013543583883297683,0.45409682075883845,0.5078550934989537,1.0,XBRUSD,fut,0.43800154885110193,0.3136472427512777,1.02,0.28,0.22,0.27,B_wf_seasonal,1,1.0,1995-10-31,own
wf_seasonal_Nexp_sign,1995-10-31,2024-03-28,28.3,0.0038663366409087945,-0.00793183885337645,0.15378562729347145,0.02514107923447622,0.038853619882852714,-0.5523908251728549,-0.014359106798876335,-0.05190439782802485,0.13379549626787166,0.49782821913969455,3.689082088727085,0.012779064775523461,0.10824010209495182,0.3624176396792197,1.0,XNGUSD,fut,-0.12058376320294381,0.14024974384362496,-0.56,0.12,-0.04,0.51,B_wf_seasonal,1,1.0,1995-10-31,own
wf_seasonal_Nexp_sign,1995-10-31,2024-03-28,29.1,0.0340507072605796,0.027868753650737155,0.11451837339270185,0.29733837681936215,0.43776887105901635,-0.2866423248526301,0.09722483818488833,-0.16873053649822445,1.6037338857472727,0.5137089073796208,,,,,,PORT,fut,0.37481849560479,0.2386691237828019,0.58,0.33,0.04,0.49,B_wf_seasonal,1,1.0,1995-10-31,own
wf_seasonal_Nexp_sign,2006-01-03,2024-03-28,18.3,0.01310987831444283,0.0013524121959691549,0.15317273057008282,0.0855888529612947,0.12015871803873068,-0.4817976087953849,0.0028070130928016124,-0.3503193728262834,0.36627121441309984,0.5150595882990249,2.907834475825693,0.015062336386452975,0.18393652502093463,0.5687387864854555,1.0,XTIUSD,fut,-0.040813164752855714,0.10005580854014451,,0.41,-0.07,0.13,B_wf_seasonal,1,1.0,2006-01-01,common2006
wf_seasonal_Nexp_sign,2006-01-03,2024-03-28,18.7,0.04277782541629793,0.03155527408178971,0.15284908261721747,0.279869690310325,0.4004076164591402,-0.4532129591720494,0.0696257100402344,-0.35007233540448707,1.2095607788861351,0.521351179094965,2.5589016681208925,0.01342391551193989,0.36773556461581325,0.5129422159822685,1.0,XBRUSD,fut,-0.024533025378045397,0.3136472427512777,,0.44,0.22,0.27,B_wf_seasonal,1,1.0,2006-01-01,common2006
wf_seasonal_Nexp_sign,2006-01-03,2024-03-28,18.2,0.0034566946660198818,-0.007656130341624268,0.14920370093019386,0.023167620135891426,0.035728105106028245,-0.47573153294087833,-0.016093384212510747,-0.1653363276917309,0.09893983080579072,0.49869451697127937,3.6060518099656256,0.012771562854199855,0.10876831085093247,0.36613710398472515,1.0,XNGUSD,fut,-0.9658347306044585,0.14024974384362496,,-0.42,-0.04,0.51,B_wf_seasonal,1,1.0,2006-01-01,common2006
wf_seasonal_Nexp_sign,2006-01-03,2024-03-28,18.7,0.01939588478802502,0.013125377172377828,0.11267819526775567,0.17213520985080422,0.2481736412336563,-0.2866423248526314,0.04579008762619354,-0.27501168245661767,0.7446571110843887,0.5156912637828668,,,,,,PORT,fut,-0.42283730581486223,0.2386691237828019,,0.12,0.04,0.49,B_wf_seasonal,1,1.0,2006-01-01,common2006
wf_seasonal_Nexp_sign,2002-01-31,2026-09-22,23.2,0.03177913596832606,0.020847056905576755,0.1492203579807316,0.21296783092042715,0.3053144174654752,-0.44264647003332525,0.047096403827657896,-0.1604917380631499,1.026718409661075,0.5096465767457743,3.940147173273793,0.012136403486936887,0.2943053646028779,0.41687703360121414,1.0,XTIUSD,spot,0.3834247425374956,0.1703993987077969,,0.4,-0.05,0.37,B_wf_seasonal,1,1.0,2002-01-31,own
wf_seasonal_Nexp_sign,2002-01-31,2026-09-22,24.0,0.03870002907651145,0.027665107656673626,0.15101759177353066,0.2562617283325963,0.3717724905931614,-0.48430799979393924,0.0571229623884892,-0.0844484955862168,1.2564584024495973,0.5130406074612083,3.166408018113397,0.012596250318081684,0.33966357148089993,0.44988066804840254,1.0,XBRUSD,spot,-0.08452669169655802,0.34250083146538124,,0.11,0.34,0.28,B_wf_seasonal,1,1.0,2002-01-31,own
wf_seasonal_Nexp_sign,2002-01-31,2026-09-22,20.6,0.02627256498070103,0.014539265218140196,0.15377650122335138,0.1708490229111252,0.22592174143695679,-0.4134304590461857,0.03516737797133609,-0.1279997975843992,0.7760186124366918,0.46036937283570606,2.7198313544879467,0.008464721074067282,0.2258551405871819,0.20931765501111863,0.9998076553183305,XNGUSD,spot,0.1389313968386629,0.17413559360555422,,0.34,0.14,0.12,B_wf_seasonal,1,1.0,2002-01-31,own
wf_seasonal_Nexp_sign,2002-01-31,2026-09-22,24.9,0.0323116825589006,0.026855904152457866,0.10776097546128403,0.29984586183065337,0.4273225531590593,-0.37656943353763817,0.0713172704968727,-0.11951112912288187,1.4963709093956028,0.5135436583811345,,,,,,PORT,spot,0.0020236331827909247,0.4022979398633751,,0.18,0.27,0.47,B_wf_seasonal,1,1.0,2002-01-31,own
wf_seasonal_Nexp_sign,2006-01-03,2026-09-22,20.3,0.023933438229423672,0.012906445270259193,0.1490205581266786,0.16060494290377347,0.23197563773750782,-0.4426464700333249,0.029157456670302877,-0.06720140712785773,0.7236422325860532,0.5099687255668491,3.6240862787149104,0.011915707860338005,0.240563903146719,0.42419363267213783,1.0,XTIUSD,spot,0.052621512617781745,0.1703993987077969,,0.27,-0.05,0.37,B_wf_seasonal,1,1.0,2006-01-01,common2006
wf_seasonal_Nexp_sign,2006-01-03,2026-09-22,20.7,0.04688767528377155,0.035922633920580926,0.15223350308863728,0.30799839938302814,0.4443930540865985,-0.4843079997939388,0.07417311697486956,-0.0770066693374663,1.400582597133775,0.5148723853387066,2.799038939094195,0.012512180423340102,0.3901946978816818,0.46034597267016436,1.0,XBRUSD,spot,-0.0906510828678064,0.34250083146538124,,0.28,0.34,0.28,B_wf_seasonal,1,1.0,2006-01-01,common2006
wf_seasonal_Nexp_sign,2006-01-03,2026-09-22,19.7,0.02024584078403775,0.008628086532102008,0.1526033560285607,0.1326696955488227,0.1758073212914447,-0.41343045904618414,0.020869498952756572,-0.08577410778711252,0.5883518332041413,0.4580306698950767,2.5758371057847804,0.00805141473168097,0.18540870051220276,0.214223526717646,1.0,XNGUSD,spot,-0.8349881312611233,0.17413559360555422,,0.12,0.14,0.12,B_wf_seasonal,1,1.0,2006-01-01,common2006
wf_seasonal_Nexp_sign,2006-01-03,2026-09-22,21.0,0.03419985043129804,0.029131966798447984,0.10470921078193855,0.3266174023842153,0.46820275508908726,-0.2991122910216856,0.09739474997480435,-0.0540786140236859,1.4967489697155167,0.512660619803477,,,,,,PORT,spot,-0.42186277888761203,0.4022979398633751,,0.18,0.27,0.47,B_wf_seasonal,1,1.0,2006-01-01,common2006
wf_seasonal_Nexp_tstat,1995-10-31,2024-03-28,28.4,0.02301674316226476,0.017796808005627218,0.10350905727675086,0.22236453280339694,0.27312061251074377,-0.32496129580746114,0.05476593131316102,-0.7774937200559859,1.184868263199603,0.5178920883421861,3.573033216627251,0.009621189239890209,0.3153008887961124,0.3408216670434238,0.9998602375960867,XTIUSD,fut,0.3781062399751468,0.09767761383903602,0.99,0.19,0.04,-0.07,B_wf_seasonal,1,1.0,1995-10-31,own
wf_seasonal_Nexp_tstat,1995-10-31,2024-03-28,28.9,0.023407899575611613,0.01852146777863517,0.10040563642008149,0.23313332209435553,0.30024157548271646,-0.3628265540132566,0.05104771845877204,-0.6534987539435668,1.2529678906075858,0.5153180381920593,2.918285066825921,0.008340513646602805,0.3162132465063603,0.29854036931649186,1.0,XBRUSD,fut,0.3903125100515926,0.12124735106115925,0.99,0.17,0.19,-0.13,B_wf_seasonal,1,1.0,1995-10-31,own
wf_seasonal_Nexp_tstat,1995-10-31,2024-03-28,28.3,-0.012607469721324382,-0.014914623443371022,0.0695586335606245,-0.18124953116475787,-0.23378922285012815,-0.41551921521477275,-0.035893944003677375,0.028860022534396804,-0.9645715979150595,0.4974078744570548,2.244901302350258,0.005743454972245473,-0.09867758767125899,0.13959797526070586,1.0,XNGUSD,fut,-0.27310065676365264,-0.10451984895206082,-0.5,-0.07,-0.29,0.12,B_wf_seasonal,1,1.0,1995-10-31,own
wf_seasonal_Nexp_tstat,1995-10-31,2024-03-28,29.1,0.01202410846965852,0.009436784721504443,0.07249884772429231,0.16585240796357625,0.21662569762659614,-0.26846115022265293,0.03515139793477708,-0.43527613583390096,0.8945469116001703,0.5168462692674942,,,,,,PORT,fut,0.29262727347404693,0.06392544994400924,0.73,0.14,0.0,0.03,B_wf_seasonal,1,1.0,1995-10-31,own
wf_seasonal_Nexp_tstat,2006-01-03,2024-03-28,18.3,0.006011385929832444,0.0010049531842044601,0.09984509381373127,0.06020712385775458,0.07261585269792929,-0.3249612958074579,0.003092531932787167,-1.0400832064200638,0.2576519676186358,0.5148429035752979,2.8655604298566675,0.008851937802222397,0.1488805331033632,0.3205984166219426,1.0,XTIUSD,fut,-0.2455011224702329,0.09767761383903602,,0.26,0.04,-0.07,B_wf_seasonal,1,1.0,2006-01-01,common2006
