family,name,lag,symbol,sharpe,total_ret,cagr,max_dd,ann_vol
trend,ewmac_64_256,1,XNGUSD,-0.47119912758101073,-0.07068762441657472,-0.08177220539888874,-0.1208282573838445,0.15555989101507242
trend,ewmac_64_256,1,PORT,-0.8702935010555494,-0.08381814777115515,-0.08841666734252362,-0.17586573317918586,0.10056975264933499
trend,ewmac_64_256,2,XTIUSD,-1.0185739427644926,-0.1387809034775047,-0.1479644398234734,-0.26754870396252306,0.146638404649574
trend,ewmac_64_256,2,XBRUSD,-1.0847024220350114,-0.12122659486488518,-0.12743333220911912,-0.22596409091479297,0.11910646634048812
trend,ewmac_64_256,2,XNGUSD,-0.5133147334502992,-0.07638746075871317,-0.08729690984687999,-0.1233962130088998,0.15477852642472015
trend,ewmac_64_256,2,PORT,-0.9580877818738999,-0.09158072691844932,-0.09610992510191341,-0.18069324675901854,0.1002318911917795
trend,ewmac_multi_8-64,1,XTIUSD,-0.06278105595174521,-0.011901942544595867,-0.029745966895680986,-0.18433003486665833,0.19071124401064937
trend,ewmac_multi_8-64,1,XBRUSD,-0.10134577156519814,-0.01808258345442859,-0.033908727664268,-0.2010803548246829,0.18005103127292385
trend,ewmac_multi_8-64,1,XNGUSD,-1.181271510389051,-0.16503275457783684,-0.1746711751099943,-0.22160526950532322,0.15263066165995182
trend,ewmac_multi_8-64,1,PORT,-0.38733794298873786,-0.046508101098290844,-0.05367155206155427,-0.14233203379510806,0.12294135169867919
trend,ewmac_multi_8-64,2,XTIUSD,-0.07941205015578186,-0.014852204532377677,-0.032225092161660585,-0.1800876103544562,0.1884242834751843
trend,ewmac_multi_8-64,2,XBRUSD,-0.13209956882720678,-0.023325224688813484,-0.0388335707347115,-0.20382832514282534,0.17865658703850884
trend,ewmac_multi_8-64,2,XNGUSD,-1.2609214827702433,-0.17652094769774163,-0.1861920799862251,-0.22900716371501106,0.15396862301239428
trend,ewmac_multi_8-64,2,PORT,-0.4421538230981511,-0.05264376119667902,-0.05968691830397144,-0.14047168358211515,0.12229743382740055
trend,ewmac_multi_16-64,1,XTIUSD,-0.4555784222851766,-0.07466501084458088,-0.08802367725062343,-0.17883505267812272,0.1703054979206369
trend,ewmac_multi_16-64,1,XBRUSD,-0.49385622826969794,-0.0733981368225134,-0.08439155825305533,-0.20666894856385354,0.1543359420292601
trend,ewmac_multi_16-64,1,XNGUSD,-0.729308434852386,-0.11209131532111727,-0.12373008084565928,-0.17296524427608928,0.16297402989581294
trend,ewmac_multi_16-64,1,PORT,-0.5890166719742477,-0.06482581551554756,-0.07084022104457477,-0.1382665550725931,0.11377192655862729
trend,ewmac_multi_16-64,2,XTIUSD,-0.4789942739764936,-0.07738189652810301,-0.09035905015859014,-0.17304566185479975,0.16811686732156395
trend,ewmac_multi_16-64,2,XBRUSD,-0.5470397512922831,-0.0801394038217893,-0.09082277489102564,-0.208327805002835,0.15267501645224796
trend,ewmac_multi_16-64,2,XNGUSD,-0.7336622793257025,-0.11268476182297082,-0.12430269037320307,-0.16855053441986012,0.16291774784569524
trend,ewmac_multi_16-64,2,PORT,-0.6245304308652075,-0.06806596823431654,-0.07396356461908771,-0.1359402718136118,0.11285821456656546
trend,breakout_20,1,XTIUSD,0.7698805551299867,0.17718417779865558,0.1511461330806816,-0.11682257541662033,0.21195249626944912
trend,breakout_20,1,XBRUSD,1.0168674013747947,0.22804919000827817,0.20336657141998415,-0.11356261833649173,0.20210170861793947
trend,breakout_20,1,XNGUSD,-1.3216814300637851,-0.2001298992079622,-0.21160536447986622,-0.24193076887081177,0.1688811108950763
trend,breakout_20,1,PORT,0.3832315886778672,0.053808555850557216,0.04402943775452339,-0.10424169813272355,0.1367743419759966
trend,breakout_20,2,XTIUSD,0.8439989078512682,0.19327707306518782,0.16751387192361622,-0.11209926416245675,0.20943786838331865
trend,breakout_20,2,XBRUSD,1.0335939539504388,0.23168583753863414,0.20701054169190658,-0.10184584422800613,0.20169430357681645
trend,breakout_20,2,XNGUSD,-1.6098654694431698,-0.23900451884424878,-0.2499916485253323,-0.2677448236720801,0.16956690125190302
trend,breakout_20,2,PORT,0.3466554620715233,0.0481315089412917,0.03856740511446688,-0.1228288827624252,0.13562010036140362
trend,breakout_40,1,XTIUSD,1.0668252421464806,0.2628870418910847,0.23317530238127127,-0.12064958971112694,0.21888170055768846
trend,breakout_40,1,XBRUSD,1.1438297845645624,0.27689178646094015,0.24822740882237615,-0.1419228284254388,0.21379703276361245
trend,breakout_40,1,XNGUSD,-1.5592200924418107,-0.20245621968417993,-0.2108177573156561,-0.26646177184481046,0.1450193227946178
trend,breakout_40,1,PORT,0.6907902258666693,0.10068202040870622,0.09017480244805975,-0.10953451410289905,0.13889638852674518
trend,breakout_40,2,XTIUSD,1.1547508090450491,0.2898811589829937,0.2591034302744173,-0.12122085637243962,0.22054861846077412
trend,breakout_40,2,XBRUSD,1.177042601090529,0.28681468384165365,0.2577890388705739,-0.14679292707693448,0.21434750050152263
trend,breakout_40,2,XNGUSD,-1.599353682421654,-0.2187295697653714,-0.22803920732222116,-0.28556527546547217,0.1542579873758201
trend,breakout_40,2,PORT,0.7225638922445878,0.1070167531526589,0.09617141375305538,-0.10840704274210022,0.1407339894879567
trend,breakout_80,1,XTIUSD,0.25702783073504243,0.05731928880715009,0.03285305241735448,-0.21699180304759424,0.2168749438447729
trend,breakout_80,1,XBRUSD,0.27426654273007484,0.06144440264510176,0.0367536007490592,-0.23258339212049817,0.21744424134332874
trend,breakout_80,1,XNGUSD,-1.3907360571708334,-0.16463637490902727,-0.1715698940146263,-0.22724970740403416,0.1293012993092785
trend,breakout_80,1,PORT,-0.010271413040393671,-0.0014361200638710603,-0.011110832566464723,-0.17469159600596817,0.13991728002699255
trend,breakout_80,2,XTIUSD,0.30394002448222235,0.06849308625984785,0.043521285852145875,-0.2140892039623975,0.217997068342382
trend,breakout_80,2,XBRUSD,0.2847784026307629,0.06439208305623945,0.03925251943750685,-0.2372670972330897,0.21915829597803319
trend,breakout_80,2,XNGUSD,-1.3244046925489115,-0.16162005211337827,-0.16898660471354798,-0.22646905126989147,0.13305769712466833
trend,breakout_80,2,PORT,0.033900373525914906,0.00479899366672587,-0.005115405833826081,-0.17274076639999358,0.14122442275631655
trend,breakout_160,1,XTIUSD,-0.8844158498259997,-0.12704793517731228,-0.1372763513690013,-0.21310560509380938,0.1535906542594724
trend,breakout_160,1,XBRUSD,-0.7315478512907571,-0.10195071052947158,-0.11159763840497128,-0.17412479232938693,0.14695878772984092
trend,breakout_160,1,XNGUSD,-0.9585402893001942,-0.1447733780409689,-0.1560160268561538,-0.19354328588756498,0.16310245414983995
trend,breakout_160,1,PORT,-1.0277396654361477,-0.10540298942571813,-0.11061642224332091,-0.13350390376881327,0.10835167897590292
trend,breakout_160,2,XTIUSD,-0.9467442192877439,-0.13451567734905034,-0.14451601131738812,-0.2209614611846693,0.15254871753957916
trend,breakout_160,2,XBRUSD,-0.7622228405322938,-0.10560332811745143,-0.11513739564363812,-0.17417880622388127,0.14638919397830422
trend,breakout_160,2,XNGUSD,-0.9599331172851562,-0.1451736056689068,-0.1564437597799314,-0.19413101090931484,0.16335312107938363
trend,breakout_160,2,PORT,-1.068244159677011,-0.1090884207262377,-0.11425641497732297,-0.1381058357333761,0.10810602022486941
trend,breakout_320,1,XTIUSD,-1.5927885063324254,-0.22264752037521984,-0.23229440712600247,-0.32120774733347424,0.15804707859181094
trend,breakout_320,1,XBRUSD,-1.9296500878848077,-0.20313083575772473,-0.20862425505526727,-0.24876699522787804,0.11761847791665438
trend,breakout_320,1,XNGUSD,-0.6916273494231462,-0.09827922134934375,-0.10823744264031265,-0.14502274148132943,0.1495445976619629
trend,breakout_320,1,PORT,-1.6642911396266307,-0.16025438570415074,-0.16484380603768267,-0.21788188248100404,0.10490698263871398
trend,breakout_320,2,XTIUSD,-1.656824753123866,-0.2355443614337871,-0.24552616918452874,-0.33418492923544263,0.1620257030232845
trend,breakout_320,2,XBRUSD,-1.9820477854386753,-0.21146549563178918,-0.217107914565158,-0.25838402856681875,0.11980899715283631
trend,breakout_320,2,XNGUSD,-0.7093619311307937,-0.10035471172589394,-0.11022760036338708,-0.14520210485500928,0.14905300856019477
trend,breakout_320,2,PORT,-1.7268560193321794,-0.16824590726326039,-0.17294542030902282,-0.22609025270929783,0.10663953659668506
