name,start,end,years,ann_ret,cagr,ann_vol,sharpe,sortino,max_dd,calmar,skew,t_stat,hit_rate,turnover_py,cost_py,gross_sharpe,avg_abs_pos,time_in_mkt,symbol,dataset,is_sharpe,oos_sharpe,sr_1990-1999,sr_2000-2009,sr_2010-2019,sr_2020-2029,family,lag,cost_mult,window_start,tilt,w,corr_tilt_vs_trend_port
trend+1.0xseasonal_wf_N10_sign,1991-08-09,2024-03-28,32.4,0.048238317632942916,0.018730820308074714,0.2435335632499747,0.19807667160615872,0.24396638014215127,-0.6720474402135213,0.027871276917777715,0.035717936844351095,1.1268644234355374,0.507227998985544,6.834047972724891,0.025254573017505284,0.3017839730839287,0.4581325634002875,0.9668955370279548,XNGUSD,fut,0.22426096074926738,0.17669648711902783,0.24,0.33,0.02,0.23,G_overlay_robust,1,2.0,,seasonal_wf_N10_sign,1.0,
trend+1.0xseasonal_wf_N10_sign,1990-08-30,2024-03-28,33.6,0.07451678044033043,0.060329828614186454,0.17839151521455224,0.4177148243329218,0.5374827925826448,-0.5297129691017934,0.11389154529571852,-0.1257855382546728,2.4197032345397713,0.51998533186652,,,,,,PORT,fut,0.593591151452353,0.23243294434859463,0.57,0.68,0.12,0.08,G_overlay_robust,1,2.0,,seasonal_wf_N10_sign,1.0,
trend+0.5xcrude_FebMay_OctDec__ng_none,1991-10-29,2024-03-28,32.2,0.09678841462092205,0.07896688734196244,0.2034447028241925,0.4757480203579551,0.5698223941932964,-0.5256848559526255,0.1502171623317201,-0.3550461634771697,2.69940132928458,0.5116664541629479,8.013471291980093,0.018538086478120976,0.5667103589393302,0.6388430039654346,0.966720078885739,XTIUSD,fut,0.6748956784144585,0.2562583345053724,0.44,0.91,0.0,0.4,G_overlay,1,1.0,,crude_FebMay_OctDec__ng_none,0.5,0.10255722898244464
trend+0.5xcrude_FebMay_OctDec__ng_none,1990-08-30,2024-03-28,33.3,0.12605987855621492,0.11055718612572485,0.2058021478647324,0.6125294602808048,0.7626697242248354,-0.48242069559577094,0.229171731509551,0.07494171777047857,3.535177247718179,0.508493353028065,6.767007934972022,0.015836372597521714,0.6892117303485753,0.5328136886130193,0.9678341672623302,XBRUSD,fut,0.6976936301535116,0.5256357278588805,0.91,0.57,0.43,0.47,G_overlay,1,1.0,,crude_FebMay_OctDec__ng_none,0.5,0.10255722898244464
trend+0.5xcrude_FebMay_OctDec__ng_none,1991-08-09,2024-03-28,32.4,0.07437970928499896,0.057391951301740685,0.19267084279512167,0.386045486727285,0.485309329515279,-0.44976294141665496,0.12760489141450512,-0.006346220694524503,2.1962249329683683,0.5125538929748922,4.375532802784948,0.013577437901399531,0.45650750039564997,0.3636172761000125,0.9668955370279548,XNGUSD,fut,0.3227079162049515,0.4485384234622649,0.27,0.45,0.14,0.83,G_overlay,1,1.0,,crude_FebMay_OctDec__ng_none,0.5,0.10255722898244464
trend+0.5xcrude_FebMay_OctDec__ng_none,1990-08-30,2024-03-28,33.6,0.09811441365095028,0.09068324760530388,0.15024460332984005,0.6530312002991178,0.8332619322096034,-0.34403093168277754,0.26359039043884774,-0.11953911229111379,3.7828241076734685,0.5204742696491872,,,,,,PORT,fut,0.7602275265174001,0.5378522301597073,0.75,0.81,0.3,0.79,G_overlay,1,1.0,,crude_FebMay_OctDec__ng_none,0.5,0.10255722898244464
trend+0.5xcrude_FebMay_OctDec__ng_none,1991-10-29,2024-03-28,32.2,0.0974164922326936,0.0791724560512379,0.20556564951781098,0.4738947993558285,0.5656622715345259,-0.5558080711541276,0.14244567533328084,-0.3561719927542456,2.6888861258101975,0.5122417750573833,8.011799200408932,0.018527544825214667,0.5638679295015434,0.638685560261971,0.9665968199186491,XTIUSD,fut,0.6922200148186416,0.23313496852913757,0.47,0.9,-0.06,0.47,G_overlay_robust,2,1.0,,crude_FebMay_OctDec__ng_none,0.5,
trend+0.5xcrude_FebMay_OctDec__ng_none,1990-08-30,2024-03-28,33.3,0.12272786058741786,0.10624588197305762,0.20850603628278333,0.5886057918293068,0.7289939296242998,-0.5100215952372504,0.2083164379022705,0.09270357265118152,3.3971032220983877,0.5100332389511264,6.766021052989741,0.01583279502992914,0.664286545949598,0.532683023649124,0.9677150345484871,XBRUSD,fut,0.6808737885558218,0.49416360936352194,0.9,0.55,0.38,0.49,G_overlay_robust,2,1.0,,crude_FebMay_OctDec__ng_none,0.5,
trend+0.5xcrude_FebMay_OctDec__ng_none,1991-08-09,2024-03-28,32.4,0.07057773992878649,0.05300480504736882,0.1944225628092923,0.3630120851663482,0.45049661828075277,-0.4687109224527235,0.11308634492663257,-0.11196597002021792,2.065187186022921,0.5123652504755866,4.375218805342611,0.013552728317446337,0.4326788255243263,0.36354601030614003,0.9667729279058362,XNGUSD,fut,0.28948953220290813,0.43608044443133925,0.23,0.43,0.12,0.82,G_overlay_robust,2,1.0,,crude_FebMay_OctDec__ng_none,0.5,
trend+0.5xcrude_FebMay_OctDec__ng_none,1990-08-30,2024-03-28,33.6,0.09639401903433875,0.08849504750689396,0.15214958684076738,0.6335476884023367,0.8047244721169434,-0.36461525802571326,0.2427080204653782,-0.11584184108393518,3.6699616617879927,0.5201711491442543,,,,,,PORT,fut,0.7478382922947645,0.5105186478069941,0.74,0.79,0.24,0.82,G_overlay_robust,2,1.0,,crude_FebMay_OctDec__ng_none,0.5,
trend+0.5xcrude_FebMay_OctDec__ng_none,1991-10-29,2024-03-28,32.2,0.09438437323332804,0.07637730478045901,0.20344175126836161,0.4639380689798766,0.5559829505096592,-0.5327007109658843,0.14337751613278854,-0.35515648160092644,2.6323914898641556,0.5105189340813464,8.013471291980093,0.020942127865715005,0.5667103589393302,0.6388430039654346,0.966720078885739,XTIUSD,fut,0.6631790763411191,0.24430569050353748,0.42,0.9,-0.01,0.39,G_overlay_robust,1,2.0,,crude_FebMay_OctDec__ng_none,0.5,
trend+0.5xcrude_FebMay_OctDec__ng_none,1990-08-30,2024-03-28,33.3,0.12369142577897473,0.10793130686844865,0.20579999015210762,0.6010273649068393,0.7489699044951569,-0.4907073580130291,0.21995045541090683,0.07474369964176358,3.468793590271749,0.5067700640078779,6.767007934972022,0.01820482537476192,0.6892117303485753,0.5328136886130193,0.9678341672623302,XBRUSD,fut,0.6863024146658727,0.5140196136424564,0.9,0.56,0.42,0.46,G_overlay_robust,1,2.0,,crude_FebMay_OctDec__ng_none,0.5,
trend+0.5xcrude_FebMay_OctDec__ng_none,1991-08-09,2024-03-28,32.4,0.070004176482214,0.05277416055293216,0.19268015925135004,0.36331803312916094,0.4571355556682329,-0.46650808857339077,0.113125928243428,-0.006295404406625268,2.0669277336195697,0.5102713669794573,4.375532802784948,0.017952970704184477,0.45650750039564997,0.3636172761000125,0.9668955370279548,XNGUSD,fut,0.29898154992667797,0.4267946178838218,0.24,0.43,0.11,0.81,G_overlay_robust,1,2.0,,crude_FebMay_OctDec__ng_none,0.5,
trend+0.5xcrude_FebMay_OctDec__ng_none,1990-08-30,2024-03-28,33.6,0.09513162036100632,0.08743575138137283,0.15024458795941678,0.6331783504022304,0.8081812436622364,-0.3483188093248234,0.25102219300432593,-0.11974038503951623,3.667822191744231,0.5194963940838528,,,,,,PORT,fut,0.740462944633735,0.5179107806092993,0.73,0.8,0.27,0.77,G_overlay_robust,1,2.0,,crude_FebMay_OctDec__ng_none,0.5,
trend+1.0xcrude_FebMay_OctDec__ng_none,1991-10-29,2024-03-28,32.2,0.12254864117652813,0.1002783079374856,0.23174749912451142,0.5288024321275898,0.6343118042918443,-0.5914835640736551,0.16953693057310099,-0.3158563412365757,3.0004328491795187,0.5140889965574398,9.125862759791483,0.02148316942902143,0.6213067685415437,0.7426927579133419,0.966720078885739,XTIUSD,fut,0.7429227134833057,0.30416018294733976,0.57,0.95,0.05,0.37,G_overlay,1,1.0,,crude_FebMay_OctDec__ng_none,1.0,0.10255722898244464
trend+1.0xcrude_FebMay_OctDec__ng_none,1990-08-30,2024-03-28,33.3,0.1593165577604232,0.14072606258887776,0.23513499236183477,0.6775535880906265,0.8508949387898915,-0.5493753975243596,0.25615647009864123,0.2001733311818039,3.9104601232236598,0.5123092072870508,7.672429524984813,0.018217964503293355,0.7547210628719042,0.6147957891289662,0.9678341672623302,XBRUSD,fut,0.7924947086362031,0.5639078500433043,1.03,0.68,0.46,0.45,G_overlay,1,1.0,,crude_FebMay_OctDec__ng_none,1.0,0.10255722898244464
trend+1.0xcrude_FebMay_OctDec__ng_none,1991-08-09,2024-03-28,32.4,0.07437970928499896,0.057391951301740685,0.19267084279512167,0.386045486727285,0.485309329515279,-0.44976294141665496,0.12760489141450512,-0.006346220694524503,2.1962249329683683,0.5125538929748922,4.375532802784948,0.013577437901399531,0.45650750039564997,0.3636172761000125,0.9668955370279548,XNGUSD,fut,0.3227079162049515,0.4485384234622649,0.27,0.45,0.14,0.83,G_overlay,1,1.0,,crude_FebMay_OctDec__ng_none,1.0,0.10255722898244464
trend+1.0xcrude_FebMay_OctDec__ng_none,1990-08-30,2024-03-28,33.6,0.11752131632631374,0.10911491140620577,0.16691183754805825,0.7040921605843343,0.8962159078316679,-0.3827262469840277,0.28509910743268013,-0.0629797164781667,4.078605735625397,0.5246302408018579,,,,,,PORT,fut,0.8394372725742894,0.5631212519875102,0.87,0.88,0.32,0.74,G_overlay,1,1.0,,crude_FebMay_OctDec__ng_none,1.0,0.10255722898244464
trend+1.0xcrude_FebMay_OctDec__ng_none,1991-10-29,2024-03-28,32.2,0.12219149155759733,0.09921089481858081,0.23437126417334042,0.521358674189788,0.6235810231849099,-0.6265777828150483,0.15833771566692406,-0.300251929194174,2.958196856148888,0.5146646263708238,9.124017806111855,0.021499592499996324,0.6129067222826906,0.742489366627067,0.9665968199186491,XTIUSD,fut,0.749841712724624,0.2804747449247872,0.58,0.95,-0.04,0.49,G_overlay_robust,2,1.0,,crude_FebMay_OctDec__ng_none,1.0,
trend+1.0xcrude_FebMay_OctDec__ng_none,1990-08-30,2024-03-28,33.3,0.15542430805419843,0.13535559807311515,0.2386335564391533,0.6513095239974286,0.8127443184869186,-0.586999421764966,0.23058898025168992,0.21290231585329306,3.7589940725501156,0.5128647051581928,7.671343349185966,0.018234985942871863,0.7274329505931783,0.6146261211290649,0.9677150345484871,XBRUSD,fut,0.7677888977746021,0.5351126522852362,0.99,0.67,0.38,0.52,G_overlay_robust,2,1.0,,crude_FebMay_OctDec__ng_none,1.0,
trend+1.0xcrude_FebMay_OctDec__ng_none,1991-08-09,2024-03-28,32.4,0.07057773992878649,0.05300480504736882,0.1944225628092923,0.3630120851663482,0.45049661828075277,-0.4687109224527235,0.11308634492663257,-0.11196597002021792,2.065187186022921,0.5123652504755866,4.375218805342611,0.013552728317446337,0.4326788255243263,0.36354601030614003,0.9667729279058362,XNGUSD,fut,0.28948953220290813,0.43608044443133925,0.23,0.43,0.12,0.82,G_overlay_robust,2,1.0,,crude_FebMay_OctDec__ng_none,1.0,
trend+1.0xcrude_FebMay_OctDec__ng_none,1990-08-30,2024-03-28,33.6,0.11541502129290877,0.10636255214923906,0.1691687970539127,0.6822476916716915,0.864873260013778,-0.4042048628659385,0.26314020913824593,-0.0519466138704303,3.9520669368907897,0.523838630806846,,,,,,PORT,fut,0.8211979934353428,0.5366305414051151,0.85,0.87,0.24,0.82,G_overlay_robust,2,1.0,,crude_FebMay_OctDec__ng_none,1.0,
trend+1.0xcrude_FebMay_OctDec__ng_none,1991-10-29,2024-03-28,32.2,0.11981088234859069,0.09727210967073341,0.23174247422062796,0.5170001000098325,0.6204779623288742,-0.5972873503834386,0.16285647035432435,-0.31623024301956393,2.9334662415552533,0.5129414764758383,9.125862759791483,0.024220928256958877,0.6213067685415437,0.7426927579133419,0.966720078885739,XTIUSD,fut,0.7308797797067521,0.29260329202892715,0.56,0.95,0.03,0.36,G_overlay_robust,1,2.0,,crude_FebMay_OctDec__ng_none,1.0,
trend+1.0xcrude_FebMay_OctDec__ng_none,1990-08-30,2024-03-28,33.3,0.15663120742667855,0.137669165962246,0.23513072483279635,0.6661452157648069,0.8368050279594265,-0.5574310781473668,0.24697074016718296,0.19972580622704592,3.844617382759803,0.5115706548498277,7.672429524984813,0.02090331483703804,0.7547210628719042,0.6147957891289662,0.9678341672623302,XBRUSD,fut,0.781042944309832,0.5525350558147982,1.02,0.67,0.45,0.44,G_overlay_robust,1,2.0,,crude_FebMay_OctDec__ng_none,1.0,
trend+1.0xcrude_FebMay_OctDec__ng_none,1991-08-09,2024-03-28,32.4,0.070004176482214,0.05277416055293216,0.19268015925135004,0.36331803312916094,0.4571355556682329,-0.46650808857339077,0.113125928243428,-0.006295404406625268,2.0669277336195697,0.5102713669794573,4.375532802784948,0.017952970704184477,0.45650750039564997,0.3636172761000125,0.9668955370279548,XNGUSD,fut,0.29898154992667797,0.4267946178838218,0.24,0.43,0.11,0.81,G_overlay_robust,1,2.0,,crude_FebMay_OctDec__ng_none,1.0,
trend+1.0xcrude_FebMay_OctDec__ng_none,1990-08-30,2024-03-28,33.6,0.11432448466346092,0.10557643032806419,0.16691015984186405,0.6849462295870756,0.8719685929842584,-0.3870365247944936,0.2727815685719133,-0.06328014693224578,3.967698799927518,0.5241413030191908,,,,,,PORT,fut,0.8200713984791,0.5442077791307806,0.85,0.87,0.3,0.73,G_overlay_robust,1,2.0,,crude_FebMay_OctDec__ng_none,1.0,
trend+0.5xpre_holiday_long__crude_only,1991-10-29,2024-03-28,32.2,0.07523198559253409,0.05887053694722999,0.1894943914180854,0.3970143128223157,0.47186604770833257,-0.44776853979988696,0.13147537558922726,-0.40605985138485773,2.2526651040422827,0.5130689787071274,10.524767484893323,0.0179020653735738,0.49135838715251673,0.5841750218240095,0.966720078885739,XTIUSD,fut,0.5795954248553856,0.1857295320793589,0.27,0.83,-0.04,0.38,G_overlay,1,1.0,,pre_holiday_long__crude_only,0.5,-0.002196246519412448
trend+0.5xpre_holiday_long__crude_only,1990-08-30,2024-03-28,33.3,0.09516875514929397,0.08009075509829988,0.19019744988005152,0.5003681974143838,0.6153242739559157,-0.4030910512022714,0.1986914739471859,-0.11334577282148249,2.887845208571955,0.5073855243722304,8.783803969999367,0.01567904325575652,0.5825793813176996,0.49892477181118067,0.9678341672623302,XBRUSD,fut,0.5539006270354083,0.4430060489306632,0.73,0.41,0.39,0.44,G_overlay,1,1.0,,pre_holiday_long__crude_only,0.5,-0.002196246519412448
trend+0.5xpre_holiday_long__crude_only,1991-08-09,2024-03-28,32.4,0.07437970928499896,0.057391951301740685,0.19267084279512167,0.386045486727285,0.485309329515279,-0.44976294141665496,0.12760489141450512,-0.006346220694524503,2.1962249329683683,0.5125538929748922,4.375532802784948,0.013577437901399531,0.45650750039564997,0.3636172761000125,0.9668955370279548,XNGUSD,fut,0.3227079162049515,0.4485384234622649,0.27,0.45,0.14,0.83,G_overlay,1,1.0,,pre_holiday_long__crude_only,0.5,-0.002196246519412448
trend+0.5xpre_holiday_long__crude_only,1990-08-30,2024-03-28,33.6,0.08091669339769718,0.07342343027176534,0.14171151557858877,0.5709958930812741,0.721385599956765,-0.3221753673985024,0.22789895721899517,-0.22057432702377275,3.307616892946338,0.51998533186652,,,,,,PORT,fut,0.6514421317616605,0.4817798413704628,0.59,0.72,0.26,0.77,G_overlay,1,1.0,,pre_holiday_long__crude_only,0.5,-0.002196246519412448
trend+0.5xpre_holiday_long__crude_only,1991-10-29,2024-03-28,32.2,0.07126481698131078,0.05418757786200712,0.19190296379539798,0.37135860526516673,0.4393064375127795,-0.45694542442638286,0.11858654221131636,-0.4227889528191229,2.107094238542104,0.5130068859984698,10.51138192030153,0.018033685952082427,0.4652050369559743,0.5840172981699324,0.9665968199186491,XTIUSD,fut,0.5806918475391215,0.1295629977144993,0.31,0.78,-0.1,0.35,G_overlay_robust,2,1.0,,pre_holiday_long__crude_only,0.5,
trend+0.5xpre_holiday_long__crude_only,1990-08-30,2024-03-28,33.3,0.08925863683359941,0.0731487300522069,0.19302284369082137,0.46242525043601274,0.5675644544229532,-0.41264165893842353,0.17726937760087505,-0.08441934702360752,2.6688597530677862,0.5065862366120891,8.772727633969039,0.015763364221354943,0.5438737110122507,0.4987935359773809,0.9677150345484871,XBRUSD,fut,0.5483941022103875,0.37011145514621874,0.75,0.36,0.33,0.35,G_overlay_robust,2,1.0,,pre_holiday_long__crude_only,0.5,
trend+0.5xpre_holiday_long__crude_only,1991-08-09,2024-03-28,32.4,0.07057773992878649,0.05300480504736882,0.1944225628092923,0.3630120851663482,0.45049661828075277,-0.4687109224527235,0.11308634492663257,-0.11196597002021792,2.065187186022921,0.5123652504755866,4.375218805342611,0.013552728317446337,0.4326788255243263,0.36354601030614003,0.9667729279058362,XNGUSD,fut,0.28948953220290813,0.43608044443133925,0.23,0.43,0.12,0.82,G_overlay_robust,2,1.0,,pre_holiday_long__crude_only,0.5,
trend+0.5xpre_holiday_long__crude_only,1990-08-30,2024-03-28,33.6,0.07657976577876782,0.0684782422225787,0.14367158679210967,0.5330195586241936,0.6686335353031642,-0.34654999351936544,0.19759989468518657,-0.239848539443998,3.087630782880674,0.5218826405867971,,,,,,PORT,fut,0.6329682966382792,0.422075644711968,0.6,0.66,0.2,0.7,G_overlay_robust,2,1.0,,pre_holiday_long__crude_only,0.5,
trend+0.5xpre_holiday_long__crude_only,1991-10-29,2024-03-28,32.2,0.0720745553470661,0.05553474121664581,0.18948544028680786,0.380369886139922,0.4525477283170212,-0.45856917319432877,0.12110439266948227,-0.4064260331633489,2.1582243799845604,0.5109014407752136,10.524767484893323,0.021059495619041798,0.49135838715251673,0.5841750218240095,0.966720078885739,XTIUSD,fut,0.5636938301810271,0.16809224679683493,0.25,0.82,-0.06,0.37,G_overlay_robust,1,2.0,,pre_holiday_long__crude_only,0.5,
trend+0.5xpre_holiday_long__crude_only,1990-08-30,2024-03-28,33.3,0.09209442375979421,0.07677846275551148,0.19018541128091118,0.48423495335174366,0.5959909584838478,-0.4153087755810966,0.18487079317812077,-0.11373355630262472,2.7947331526783765,0.5055391432791728,8.783803969999367,0.0187533746452563,0.5825793813176996,0.49892477181118067,0.9678341672623302,XBRUSD,fut,0.5381979494910154,0.4264138599258157,0.71,0.39,0.37,0.43,G_overlay_robust,1,2.0,,pre_holiday_long__crude_only,0.5,
trend+0.5xpre_holiday_long__crude_only,1991-08-09,2024-03-28,32.4,0.070004176482214,0.05277416055293216,0.19268015925135004,0.36331803312916094,0.4571355556682329,-0.46650808857339077,0.113125928243428,-0.006295404406625268,2.0669277336195697,0.5102713669794573,4.375532802784948,0.017952970704184477,0.45650750039564997,0.3636172761000125,0.9668955370279548,XNGUSD,fut,0.29898154992667797,0.4267946178838218,0.24,0.43,0.11,0.81,G_overlay_robust,1,2.0,,pre_holiday_long__crude_only,0.5,
trend+0.5xpre_holiday_long__crude_only,1990-08-30,2024-03-28,33.6,0.07743196293494932,0.06969087667126272,0.14170700618463583,0.5464229682056797,0.6906946360703784,-0.3259595359936176,0.2138022330251056,-0.22105340684867236,3.165272924430179,0.5182740496271849,,,,,,PORT,fut,0.6272793753368433,0.4567495757657235,0.56,0.7,0.23,0.75,G_overlay_robust,1,2.0,,pre_holiday_long__crude_only,0.5,
trend+1.0xpre_holiday_long__crude_only,1991-10-29,2024-03-28,32.2,0.08028412751046335,0.06395484929435757,0.19085436113549994,0.4206564997142738,0.5002452886374055,-0.4317271538090808,0.14813719436012082,-0.4121678913643787,2.386811223400442,0.5128139742445493,15.923626825769324,0.019640968181319086,0.5233833674184432,0.5907738535847151,0.966720078885739,XTIUSD,fut,0.6015524438325373,0.21126740801145014,0.26,0.88,-0.01,0.4,G_overlay,1,1.0,,pre_holiday_long__crude_only,1.0,-0.002196246519412448
trend+1.0xpre_holiday_long__crude_only,1990-08-30,2024-03-28,33.3,0.0982637958218725,0.08328898192174106,0.1909039887045149,0.5147288775299882,0.6325534159357747,-0.3833336294696711,0.21727543716153602,-0.1319497816784263,2.970727017363927,0.5073855243722304,13.31366503265767,0.01736346517330988,0.6053872470939758,0.5042498674921394,0.9678341672623302,XBRUSD,fut,0.5604445410257713,0.4656005753166998,0.71,0.45,0.41,0.46,G_overlay,1,1.0,,pre_holiday_long__crude_only,1.0,-0.002196246519412448
trend+1.0xpre_holiday_long__crude_only,1991-08-09,2024-03-28,32.4,0.07437970928499896,0.057391951301740685,0.19267084279512167,0.386045486727285,0.485309329515279,-0.44976294141665496,0.12760489141450512,-0.006346220694524503,2.1962249329683683,0.5125538929748922,4.375532802784948,0.013577437901399531,0.45650750039564997,0.3636172761000125,0.9668955370279548,XNGUSD,fut,0.3227079162049515,0.4485384234622649,0.27,0.45,0.14,0.83,G_overlay,1,1.0,,pre_holiday_long__crude_only,1.0,-0.002196246519412448
trend+1.0xpre_holiday_long__crude_only,1990-08-30,2024-03-28,33.6,0.08366303391068278,0.07629705210108995,0.14221342440789098,0.5882920987172332,0.7425539571354682,-0.31261360279404105,0.2440618431801148,-0.23340769408275752,3.4078088954433317,0.51998533186652,,,,,,PORT,fut,0.6656220227264306,0.5023834600292463,0.57,0.76,0.28,0.79,G_overlay,1,1.0,,pre_holiday_long__crude_only,1.0,-0.002196246519412448
trend+1.0xpre_holiday_long__crude_only,1991-10-29,2024-03-28,32.2,0.06697814139322932,0.04896806274320453,0.1952926894699746,0.34296287062771447,0.4031616869141591,-0.47501626533957075,0.10308712841274847,-0.5142236042366293,1.9459764187166468,0.5107115531752104,15.898359359018611,0.020077437604379512,0.44562171640198567,0.5905691134556509,0.9665968199186491,XTIUSD,fut,0.5753384953961308,0.07388892200027415,0.3,0.76,-0.13,0.24,G_overlay_robust,2,1.0,,pre_holiday_long__crude_only,1.0,
trend+1.0xpre_holiday_long__crude_only,1990-08-30,2024-03-28,33.3,0.0866374223488367,0.06973963652001047,0.19588735353125267,0.44228185631705014,0.5422358887363895,-0.4299446745943303,0.1622060712481497,-0.09486862610078416,2.552603355296271,0.5051089498953588,13.292404740278053,0.017680518334852947,0.5322538003345083,0.5040783258358845,0.9677150345484871,XBRUSD,fut,0.5603512841498293,0.3143649395520962,0.76,0.35,0.29,0.26,G_overlay_robust,2,1.0,,pre_holiday_long__crude_only,1.0,
trend+1.0xpre_holiday_long__crude_only,1991-08-09,2024-03-28,32.4,0.07057773992878649,0.05300480504736882,0.1944225628092923,0.3630120851663482,0.45049661828075277,-0.4687109224527235,0.11308634492663257,-0.11196597002021792,2.065187186022921,0.5123652504755866,4.375218805342611,0.013552728317446337,0.4326788255243263,0.36354601030614003,0.9667729279058362,XNGUSD,fut,0.28948953220290813,0.43608044443133925,0.23,0.43,0.12,0.82,G_overlay_robust,2,1.0,,pre_holiday_long__crude_only,1.0,
trend+1.0xpre_holiday_long__crude_only,1990-08-30,2024-03-28,33.6,0.07405738360202213,0.06553681344741613,0.14526737662364128,0.5098005162844649,0.6354200036148264,-0.3607528067322535,0.18166681512766936,-0.2944690601187863,2.953129471029747,0.521760391198044,,,,,,PORT,fut,0.6334969893931581,0.3718249292373091,0.61,0.65,0.17,0.61,G_overlay_robust,2,1.0,,pre_holiday_long__crude_only,1.0,
trend+1.0xpre_holiday_long__crude_only,1991-10-29,2024-03-28,32.2,0.07550703946273256,0.05888962400599751,0.19083093994838468,0.39567503824670913,0.4710046113572245,-0.44796136719103086,0.13146139001956464,-0.4142650496216044,2.245066040220747,0.5102639296187683,15.923626825769324,0.02441805622904988,0.5233833674184432,0.5907738535847151,0.966720078885739,XTIUSD,fut,0.5776998101393707,0.18477873329547734,0.24,0.86,-0.05,0.38,G_overlay_robust,1,2.0,,pre_holiday_long__crude_only,1.0,
trend+1.0xpre_holiday_long__crude_only,1990-08-30,2024-03-28,33.3,0.09360401306044229,0.07825982353741945,0.190874436351187,0.490395753615857,0.6033977860770063,-0.40201147203490206,0.19467062256030604,-0.13379364006365063,2.830289843962164,0.5043082225504677,13.31366503265767,0.022023247934740066,0.6053872470939758,0.5042498674921394,0.9678341672623302,XBRUSD,fut,0.536754561772215,0.44057935230562634,0.68,0.43,0.38,0.44,G_overlay_robust,1,2.0,,pre_holiday_long__crude_only,1.0,
trend+1.0xpre_holiday_long__crude_only,1991-08-09,2024-03-28,32.4,0.070004176482214,0.05277416055293216,0.19268015925135004,0.36331803312916094,0.4571355556682329,-0.46650808857339077,0.113125928243428,-0.006295404406625268,2.0669277336195697,0.5102713669794573,4.375532802784948,0.017952970704184477,0.45650750039564997,0.3636172761000125,0.9668955370279548,XNGUSD,fut,0.29898154992667797,0.4267946178838218,0.24,0.43,0.11,0.81,G_overlay_robust,1,2.0,,pre_holiday_long__crude_only,1.0,
trend+1.0xpre_holiday_long__crude_only,1990-08-30,2024-03-28,33.6,0.07907758307242543,0.07137620761392371,0.14219981474097126,0.5561018712750914,0.702171709119201,-0.3174387816066192,0.2248503073653285,-0.23501439734798785,3.2213400585120335,0.5182740496271849,,,,,,PORT,fut,0.6337622880521453,0.4698216165663957,0.54,0.73,0.24,0.76,G_overlay_robust,1,2.0,,pre_holiday_long__crude_only,1.0,
trend+0.5xeia_day_wf__ng_only,1991-10-29,2024-03-28,32.2,0.06967797155352871,0.053278488498845755,0.18815193247482548,0.37032822696546874,0.44082038098964077,-0.4688193460658887,0.11364396317245386,-0.3849842165008216,2.10124785677518,0.5115389519316588,7.170348126771888,0.016747917063942748,0.4592420358925708,0.5782998108986266,0.966720078885739,XTIUSD,fut,0.5541511583623945,0.15872059313138537,0.27,0.8,-0.07,0.35,G_overlay,1,1.0,,eia_day_wf__ng_only,0.5,0.07026443126923444
trend+0.5xeia_day_wf__ng_only,1990-08-30,2024-03-28,33.3,0.09043158047258236,0.07508273499565554,0.18974216819423062,0.47660244073953856,0.5868681417987489,-0.4257411314929983,0.17635771937833153,-0.09868422854916983,2.7506825613529897,0.5060315115706548,6.023076463740844,0.014607206265420513,0.5534112221762142,0.4949312745439967,0.9678341672623302,XBRUSD,fut,0.5306829544319449,0.4194473001351646,0.72,0.37,0.36,0.41,G_overlay,1,1.0,,eia_day_wf__ng_only,0.5,0.07026443126923444
trend+0.5xeia_day_wf__ng_only,1991-08-09,2024-03-28,32.4,0.08271523411073559,0.06364055782831501,0.20486757212449486,0.4037497650456404,0.5055615456760052,-0.4565635206532821,0.13939036946546624,-0.09446806027105693,2.2969451299394867,0.512807506974385,14.14166352365398,0.023909508553951117,0.520432552871057,0.389268422756267,0.9668955370279548,XNGUSD,fut,0.29291451382424555,0.5105674592312336,0.2,0.46,0.23,0.91,G_overlay,1,1.0,,eia_day_wf__ng_only,0.5,0.07026443126923444
trend+0.5xeia_day_wf__ng_only,1990-08-30,2024-03-28,33.6,0.0801206928451951,0.07237576239489796,0.14298834699789215,0.5603302263951355,0.7124615238927574,-0.3472171378289568,0.2084452479720373,-0.19832468486024069,3.2458337177377814,0.5194963940838528,,,,,,PORT,fut,0.616947625915181,0.4985027847083515,0.55,0.7,0.28,0.8,G_overlay,1,1.0,,eia_day_wf__ng_only,0.5,0.07026443126923444
trend+0.5xeia_day_wf__ng_only,1991-10-29,2024-03-28,32.2,0.07164850430251608,0.05498153262295391,0.19003545568299235,0.37702703448158925,0.44800518928737304,-0.48655728175467916,0.11300115050107389,-0.3542604552011761,2.139256990055507,0.5124968120377454,7.168844464339011,0.01673663556789308,0.464990225944131,0.5781891740619773,0.9665968199186491,XTIUSD,fut,0.5769869336482922,0.14840836078014089,0.31,0.79,-0.1,0.39,G_overlay_robust,2,1.0,,eia_day_wf__ng_only,0.5,
